"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Power management states and ASPM","Power","The module supports device D-states via the Power Management capability. Active State Power Management provides L0s and L1 link states for energy savings. Software can request PM events such as turn-off or PME as appropriate for role. L2/L3 ready signaling exists but L2 link state is not supported by this module. Careful entry/exit handling avoids data loss and surprise down conditions.","PMCAP 0x1040; PM_CTL_STAT 0x1044; PMCMD 0x20; PMCFG 0x24; LINK_STAT_CTRL (ASPM)","Explicit","Stable link; quiesced traffic before low-power transitions; partner supports ASPM policy","YES","Enable ASPM only after verifying board and partner clocking; monitor latency impact."
"KeyStone PCIe Module","PM/reset related interrupts","Interrupts","Dedicated interrupts report power management and reset-related events. Software must enable, service, and clear raw and masked status to maintain responsiveness. These events include PME, turn-off acknowledgments, and link reset requests. Proper handling coordinates orderly shutdowns and recoveries. Neglect can stall power transitions or leave stale status latched.","PMRST_IRQ_STATUS_RAW 0x1D0; PMRST_IRQ_STATUS 0x1D4; enables 0x1D8/0x1DC","Explicit","SoC interrupt mapping; PM sequences implemented; status clear ordering respected","YES","Log PM/reset causes for field diagnostics and to refine low-power policies."
"KeyStone PCIe Module","Advanced Error Reporting and ECRC","Error Handling","Advanced Error Reporting extends visibility into correctable and uncorrectable errors. End-to-end CRC generation and check help detect TLP corruption across the fabric. Software should enable logging and thresholds consistent with deployment reliability goals. On error, capture logs before clearing to preserve root cause. Some partners may not implement AER fully, so interoperability testing is advised.","PCIe AER extended capability; ECRC enable in caps (DEV_CAP2/DEV_STAT_CTRL2)","Explicit","AER capability present; interrupts routed; sufficient log buffers","YES","Integrate error counters into health monitoring and trigger recovery flows on fatal errors."
"KeyStone PCIe Module","SerDes PLL configuration and lock","Clocks/Power","The PHY requires programming of chip-level SerDes PLL controls followed by lock verification. Writes to these registers may require an unlock sequence using a device-specific kicker. After enabling the PLL, the module specifies wait times before lock is guaranteed. Software must poll the lock bit and only proceed when asserted. Lane-specific status helps diagnose signal integrity or configuration issues.","PCIE_SERDES_CFGPLL (e.g., 0x02620358); PCIE_SERDES_STS (e.g., 0x0262015C) [LOCK]; Kicker unlock","Explicit","Stable reference clock applied; kicker unlocked; observe post-enable delays","YES","Abstract SerDes programming into a reusable routine shared across KeyStone derivatives."
"KeyStone PCIe Module","Link training control and LTSSM monitoring","Debug","Software enables the Link Training and Status State Machine to initiate negotiation. Until translators and config are ready, training should remain disabled. After enabling, status registers reveal the current LTSSM state, with L0 indicating an operational link. Failure to reach L0 suggests clocking, cabling, or configuration issues. Automated bring-up scripts should gate enumeration on successful L0 detection.","CMD_STATUS[LTSSM_EN] at 0x04; Port Logic DEBUG0/1 (LTSSM state; L0=0x11)","Explicit","SerDes lock achieved; translators configured; interrupts routed for link events","YES","Add timeouts and retries around training to handle marginal links gracefully."
"KeyStone PCIe Module","Downstream hot reset (RC mode)","Resets","A software-initiated hot reset can be issued to downstream ports. The reset command bit is write-one-to-set, and traffic must be flushed prior to assertion. Adequate delays after reset are required before resuming transactions. Proper handling ensures endpoints re-enumerate cleanly. Misuse can lead to device timeouts or link hangs.","RSTCMD[INIT_RST] at 0x14; RSTCMD[FLUSH_N] semantics; timing guidance (≥100 ms)","Explicit","RC role; traffic quiesced; timers enforced before access","YES","Integrate hot reset into error recovery procedures with exponential backoff."
"KeyStone PCIe Module","Remote configuration and IO windows (RC)","Configuration","The Root Complex can issue configuration and IO cycles using dedicated outbound windows. Software selects Type 0 or Type 1 configuration targets through the setup register. A small IO window is provided for legacy devices. Accesses must be single 32-bit transactions with no bursting. Attempts while the link is down or with no target present can hang the bus.","CFG_SETUP at 0x08; IOBASE at 0x0C (4 KB IO window); non-bursting rule","Explicit","Link trained to L0; targets discovered; windows configured before use","YES","Guard all remote accesses with link-up checks and target presence verification."
"KeyStone PCIe Module","Translator enable and protection controls","Configuration","Outbound and inbound translators are gated by enable bits to prevent unintended accesses. This allows staged configuration and safe bring-up. Clearing enables quickly isolates faults during debug. Proper sequencing reduces exposure to malformed or misrouted TLPs. Always disable translators before performing major remaps.","CMD_STATUS[OB_XLT_EN, IB_XLT_EN] at 0x04","Explicit","OB/IB tables valid; link state known; interrupt handlers ready","YES","Use feature flags in software to centralize translator state control."
"KeyStone PCIe Module","PCS/SerDes application-space controls (KeyStone I)","Debug","Per-lane PCS and SerDes configuration and status are memory-mapped in the application space. These registers offer fine-grained control for debug, including resets, delays, and error injection. Status exposes lane enable states and operational readiness. While powerful, these controls should not be altered in production without validation. They are invaluable for SI bring-up and margining.","PCS_CFG0 0x380; PCS_CFG1 0x384; PCS_STATUS 0x388; SERDES_CFG0 0x390; SERDES_CFG1 0x394","Explicit","Kicker unlock if required; SerDes powered; expert-only usage","YES","Wrap low-level tweaks behind guarded build flags and runtime service hooks."
"KeyStone PCIe Module","128-bit VBUSM interfaces and access rules","Performance","The module interfaces to the SoC with wide internal buses for high throughput. Inbound and outbound paths are optimized for 128-bit data movement. However, controller-side special address spaces mandate single 32-bit, non-burst, non-cacheable accesses. Violating these rules can lead to protocol errors or deadlocks. DMA paths should use memory-mapped windows rather than controller register spaces.","Functional overview; Access rules for app/local/remote config/IO spaces","Explicit","MMU/cache attributes set to strongly-ordered or device; drivers enforce access width","YES","Centralize MMIO helpers that enforce 32-bit non-burst semantics for these regions."
"KeyStone PCIe Module","Common clock and SSC configuration","Configuration","When a common reference clock is shared with the link partner, software should set the common-clock bit. Spread-spectrum clocking improves EMI but requires compatible clocking on both ends. Mismatched settings can degrade link stability, especially at Gen2 rates. Proper configuration maximizes interoperability. Always confirm negotiated settings in link status registers.","LINK_STAT_CTRL[COMMON_CLK_CFG]; PL_GEN2 notes on Tx swing and SSC","Explicit","Knowledge of board clock topology; stable refclk; SerDes configured accordingly","YES","Document clocking topology per platform and validate during manufacturing test."
"KeyStone PCIe Module","Initialization sequence (RC mode)","Initialization","A well-defined sequence brings the controller to operational state as RC. Power and enable the module and configure SerDes before attempting link training. Program endianness, translators, and interrupts with link training disabled. After enabling LTSSM, wait for L0 before enumerating and enabling endpoint features like MSI. Retry and timeout policies should account for slow devices and reset recovery.","Bring-up steps list in spec summary (steps 1–11)","Explicit","PSC power; SerDes lock; translators configured; interrupt routing; enumeration code","YES","Automate sequence with checkpoints and structured error handling for robustness."
"KeyStone PCIe Module","Initialization sequence (EP mode)","Initialization","End Point bring-up configures BARs, capabilities, and inbound windows prior to training. SerDes must be configured and locked before enabling LTSSM. After link-up, the host performs configuration cycles which the endpoint must service. MSI should be enabled if supported and mapped. Address translators must reflect host-assigned apertures.","EP steps in spec summary (items 1–5)","Explicit","BAR sizes chosen; IB/OB programmed; MSI capability; SerDes lock; LTSSM gating","YES","Defer DMA until host completes configuration and memory windows are validated."
"KeyStone PCIe Module","Hot-plug and L2 state limitations","Configuration","The module does not provide hardware hot-plug support and does not support the L2 link state. Software should avoid relying on these features and implement alternatives where needed. Power management should target L0s/L1 only. Recovery paths must consider the absence of L2 transitions. Documentation should reflect these architectural limits.","Functional notes: Unsupported features list (no L2, no hot plug HW)","Explicit","System design avoids L2 and hot-plug dependencies; PM policies bounded to L0s/L1","NO","Design platform-level solutions for device presence changes if required."
"KeyStone PCIe Module","Payload and read request size limits","Performance","The controller enforces specific maximum payload and request sizes in each direction. Outbound payloads are limited to 128 bytes, while inbound payloads and remote read request sizes allow up to 256 bytes. These constraints influence DMA descriptor sizing and batching strategies. Software must program matching values in capability registers during enumeration. Exceeding limits can reduce performance or cause protocol rejections.","Functional capabilities: payload 128B OB, 256B IB, read request 256B; DEV_CAP/DEV_CAP2 fields","Explicit","Enumeration code negotiates MPS/MRRS within limits; endpoints configured accordingly","YES","Tune DMA chunking to align with MPS/MRRS and IOMMU boundaries for best throughput."
"KeyStone PCIe Module","Priority and privilege configuration","Configuration","Inbound transactions can carry priority and privilege identifiers for system QoS. Software can set master priority levels and privilege IDs to integrate with SoC fabric policies. Misconfiguration could starve or overload other masters. The feature is optional but useful in shared-memory environments. Values should be audited in safety-critical systems.","PRIORITY register at 0x3C","Explicit","Coordination with SoC QoS and security frameworks; policy defined","YES","Expose tunables via device-tree or platform config with conservative defaults."
"KeyStone PCIe Module","Activity and diagnostics support","Debug","Activity status and diagnostic controls provide insight during operation. These registers can indicate ongoing transactions, error states, or internal conditions. Careful use assists with performance tuning and troubleshooting. Overuse of intrusive diagnostics can perturb timing. Access should follow non-burst rules.","ACT_STATUS at 0x28; DIAG_CTRL at 0x34","Explicit","Non-burst MMIO helpers; debug only in low impact windows","NO","Sample counters periodically and correlate with interrupt logs for actionable insights."
"KeyStone PCIe Module","I/O window constraints (RC only)","Configuration","An I/O space window is provided for legacy device access when acting as RC. The aperture is small and must be used cautiously. Many modern endpoints do not implement I/O space and prefer memory-mapped access. Access rules still require single 32-bit transactions. Software should validate device capabilities before relying on I/O space.","IOBASE at 0x0C (4 KB window); CFG_SETUP Type1->Type0 targeting","Explicit","RC mode only; enumerated endpoints advertising I/O BARs","YES","Fallback to memory space if I/O BARs are absent or cause frequent stalls."
"KeyStone PCIe Module","Unsupported multi-VC/TC and function-level reset","Configuration","The controller does not support multiple virtual channels or traffic classes beyond defaults. Function-level reset is also not implemented. Software should not advertise or depend on these capabilities. Negotiation during enumeration must reflect these limits. Attempting to use them can cause interoperability problems.","Functional notes: Unsupported features list (no multi-VC/TC; no FLR)","Explicit","Enumeration logic constrained; capability bits cleared","NO","Keep capability advertisement minimal to maximize compatibility across hosts and endpoints."
