"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Transaction alignment and burst requirements","Performance","Outbound transactions must be ≤128 bytes, and misaligned starts reduce max size to 120 bytes. Only incremental bursts are supported; fixed and wrap bursts can cause bus lockups. Write byte strobes must be a single contiguous string of 1s. Violating these rules leads to undefined behavior.","Section 2.10.1.2–2.10.1.5","Explicit","DMA engine configuration","YES","Configure EDMA to generate aligned incremental bursts and contiguous byte enables across each transfer."
"KeyStone PCIe Module","Read interleaving behavior","Performance","The core does not interleave read completions when outbound read size does not exceed the maximum transaction size configured (128 bytes). Larger or split reads may interleave. This affects software assumptions on read ordering and buffer handling.","Section 2.10.1.4","Explicit","DEV_STAT_CTRL[MAX_REQ_SZ]","NO","Keep read sizes at or under 128 bytes when ordering is critical; otherwise tag and reorder at software layer."
"KeyStone PCIe Module","Legacy and MSI interrupt framework (14 lines)","Interrupts","A total of 14 interrupt sources are exposed to the SoC interrupt controller, covering legacy INTA–INTD, MSI vectors, error, power/reset, and link events. MSI can be generated and received in EP and RC modes using MSI registers. Legacy generation uses EP_IRQ_SET/CLR and is one-at-a-time until deasserted.","Section 2.14; Table 2-10; MSI_IRQ; EP_IRQ_SET/CLR; IRQ_EOI","Explicit","MSI_CAP, MSIn_* registers, IRQ_EOI","YES","Prefer MSI for scalability; for legacy, ensure deassert is issued to allow retrigger and write IRQ_EOI after servicing."
"KeyStone PCIe Module","MSI generation from EP and RC","Interrupts","MSI is emitted via a PCIe memory write to a programmed MSI address/data pair. EP can target RC MSI_IRQ, and RC can target EP MSI_IRQ to signal events. Multiple vectors (up to 32) are supported and enabled per MSIn_IRQ_ENABLE_SET. Status must be cleared and EOI written to accept subsequent events.","Section 2.14.2/2.14.3/2.14.4/2.14.5.2; MSI_CAP; MSI_LOW32/UP32; MSI_DATA; MSI_IRQ","Explicit","MSI_CAP[MSI_EN], MSIn_* and IRQ_EOI","YES","Coordinate MSI vector assignment during enumeration; clear status then write IRQ_EOI to prevent retrigger."
"KeyStone PCIe Module","Advanced Error Reporting (AER) and ECRC","Error Handling","The controller implements baseline and advanced PCIe error reporting with detailed status, masks, and severity control. ECRC generation and checking are controllable in PCIE_ACCR. Error headers are logged in HDR_LOG0–3 to aid fault analysis. Root ports can escalate to SERR on selected errors via ROOT_CTRL_CAP and ROOT_ERR_CMD.","Section 2.16; PCIE_UNCERR/CERR/…; PCIE_ACCR; HDR_LOG*; ROOT_ERR_CMD/ROOT_ERR_ST","Explicit","Enable bits in DEV_STAT_CTRL and AER registers","YES","Disable ECRC when link partners lack support; use masks/severity to match system policy for fatal vs non-fatal."
"KeyStone PCIe Module","Device and link power management (ASPM)","Power Management","PCIe device states D0/D1/D2/D3hot/D3cold are supported along with link states L0, L0s, and L1 (L2 not supported). ASPM can autonomously transition to L0s/L1; software can also drive L1. PMCMD/PMCFG control PME and L2/L3 readiness. LINK_STAT_CTRL and ACK_FREQ tune common-clock and entry latencies.","Section 2.15; PMCMD; PMCFG; LINK_STAT_CTRL; ACK_FREQ","Explicit","ASPM policy, common clock config","YES","Balance latency and power by enabling L0s/L1 where latency budgets allow; confirm COMMON_CLK_CFG when sharing REFCLK."
"KeyStone PCIe Module","Power domain and module state transitions","Power","Turning PCIe power domain off/on resets the module, requiring link retrain and software reinit. All traffic must be quiesced before power-down to avoid hangs. PSC GOSTAT must be polled per device guidelines.","Section 2.13.3","Explicit","System PSC control, link quiesce","YES","Assert APP_RETRY_EN and drain OB/IB buffers (ACT_STATUS) before gating clocks/power to prevent deadlocks."
"KeyStone PCIe Module","Reset mechanisms: POR, system, and hot reset","Reset","Hardware resets include power-on and system (hard/soft) resets, with sticky bits preserved on soft reset. Software can issue hot reset via RSTCMD[INIT_RST], with a required 100 ms wait minimum. Upstream hot reset requests are surfaced as interrupts for orderly shutdown.","Section 2.13; RSTCMD[INIT_RST]; PMRST_*; Hot Reset Request","Explicit","RSTCMD, PMRST_* interrupts","YES","After hot reset, reinitialize BARs and translations; observe 100 ms–1.5 s timeouts before retrying TLPs."
"KeyStone PCIe Module","Loopback support: PIPE and PHY","Debug","PIPE loopback enables master/slave symbol-level testing; PHY loopback routes TX to RX internally for TLP loopback without a partner. PHY loopback requires RC mode and specific SerDes configurations, including forcing LTSSM to POLL_ACTIVE via PL_FORCE_LINK. Disable loss-of-signal and set loopback bits per lane.","Section 2.12; SERDES_CFG0/1[TX/RX_LOOPBACK,RX_LOS]; PL_FORCE_LINK; PL_LINK_CTRL[LPBK_EN]","Explicit","SerDes CFG, PL_FORCE_LINK, PL_LINK_CTRL","NO","Enter PHY loopback before traffic to avoid sequence number mismatch; ensure BAR windows do not intercept test TLPs."
"KeyStone PCIe Module","SerDes PLL and lane configuration","Clocking/PHY","The SerDes integrates a PLL multiplied from a reference clock; enable it via PCIE_SERDES_CFGPLL[ENPLL] and wait for lock indicated by PCIE_SERDES_STS[LOCK]. Reference multipliers (MPY) depend on REFCLK to produce 2.5 GHz line clock. Per-lane RX/TX features include polarity inversion, equalization, CDR modes, and loopback controls.","Section 2.3; Tables 2-2/2-3/2-4; SERDES_CFG0/1; PCIE_SERDES_CFGPLL; PCIE_SERDES_STS","Explicit","Stable REFCLK, CFGPLL, lock check","YES","Program PLL and verify LOCK before any PCIESS register access; choose CDR and EQ profiles based on link topology and SSC."
"KeyStone PCIe Module","Common clock and SSC handling","Clocking","Systems may share a common REFCLK to reduce jitter, with SSC typically requiring a common clock. If not shared, software must clear COMMON_CLK_CFG and expect longer training. The PHY generates functional clocks from REFCLK once PLL is locked; accessing PCIESS before lock is invalid.","Section 2.2; LINK_STAT_CTRL[COMMON_CLK_CFG]; PCIE_SERDES_STS[LOCK]","Explicit","REFCLK routing, LINK_STAT_CTRL","NO","Align COMMON_CLK_CFG to platform clocking; with independent clocks, budget for extended training sequences."
"KeyStone PCIe Module","Initialization sequences (RC and EP)","Configuration","Concrete step-by-step sequences are provided for both RC and EP bring-up. They include powering domains, setting mode pins, configuring the SerDes and PLL, disabling LTSSM, programming configuration and address translations, and finally enabling LTSSM. Successful training is indicated by DEBUG0[LTSSM_STATE]=0x11 (L0).","Section 2.11.1.1 and 2.11.2.1; CMD_STATUS[LTSSM_EN]; DEBUG0[LTSSM_STATE]","Explicit","Power/clock, SerDes lock, configuration registers","YES","Automate sequences with status polling and timeouts; log LTSSM states to diagnose training issues."
"KeyStone PCIe Module","Configuration access engine (Type0/Type1)","Configuration","RC can perform Type0/Type1 configuration cycles to enumerate endpoints using CFG_SETUP and a memory-mapped config window. EP exposes its own config space (Type 0) and supports internal writes to read-only fields pre-enumeration for IDs and BAR masks. Remote IO access is provided via a 4 KB window in RC mode.","Section 2.11.1.2/2.11.2.2; CFG_SETUP; VENDOR_DEVICE_ID; CAP_PTR; IOBASE","Explicit","CFG_SETUP, Address Space 0 windows","YES","Only perform remote config/IO when link is up; program IDs and BAR masks prior to enumeration completion."
"KeyStone PCIe Module","Protocol filtering and acceptance masks","Security/Filtering","Filter masks allow selective acceptance or drop of TLPs (IO, CFG, MSG), masking of completion attribute checks, and error test relaxations. Controls include SYMTIMER_FLTMASK fields such as F1_CFG_DROP, F1_IO_DROP, and completion test masks. Additional masks handle vendor messages and DLLP abort behavior.","Section 3.9.9 (SYMTIMER_FLTMASK); Section 3.9.10 (FLT_MASK2)","Explicit","SYMTIMER_FLTMASK, FLT_MASK2","YES","Use cautiously in validation or special topologies; do not leave relaxed checks enabled in production unless justified."
"KeyStone PCIe Module","Debug and LTSSM visibility","Debug","DEBUG0/1 registers expose link training states, PIPE TX data/K indications, lane reversal, and signal idle status. LTSSM state encoding is documented for precise diagnostics. Additional symbol counters and timers help tune SKP intervals and replay/ACK latencies.","Section 3.9.11/3.9.12; Appendix A (LTSSM States); SYM_NUM; PL_ACKTIMER","Explicit","DEBUG0/1, SYM_NUM, PL_ACKTIMER","NO","Capture LTSSM traces during bring-up; correlate with external analyzer logs to isolate training or electrical issues."
"KeyStone PCIe Module","Message support and OMSG injection","Interface","The core supports PCIe Message TLPs for transmit and receive. Software can inject custom messages by writing payload to PL_OMSG and toggling PL_LINK_CTRL[OMSG_REQ]. Ensure message routing and semantics comply with PCIe spec and system policies.","Section 1.3 (Messages); PL_OMSG; PL_LINK_CTRL[OMSG_REQ]","Explicit","PL_OMSG, PL_LINK_CTRL","NO","Validate that downstream fabric permits vendor/standard messages to avoid URs or drops."
"KeyStone PCIe Module","Completion timeout configuration","Error Handling","Completion timeout support and ranges are configurable per DEV_CAP2 and DEV_STAT_CTRL2. Timeouts should not expire in less than 10 ms, with predefined windows from milliseconds to tens of seconds. Proper settings prevent false timeouts under heavy or long-latency fabrics.","Section 3.7.11 (DEV_CAP2); Section 3.7.12 (DEV_STAT_CTRL2)","Explicit","DEV_CAP2[CMPL_TO_EN], DEV_STAT_CTRL2[CMPL_TO]","YES","Select a range matching platform latency; log and mask as non-fatal if recovery is possible."
"KeyStone PCIe Module","Inbound/Outbound endian-safe MSI/legacy IRQ handling","Interrupts","MSI and legacy IRQs are endian-agnostic at TLP level, but software must ensure local register access aligns with system endianness. Status/enable/EOI registers are 32-bit and require write-1-to-clear semantics where noted. IRQ EOI requires writing the specific event number to unblock subsequent interrupts.","MSI0..7 IRQ regs; LEGACY_* IRQ regs; IRQ_EOI (Section 3.1.15–3.1.71)","Inferred","ENDIAN config; IRQ_EOI semantics","YES","Abstract register access through driver helpers to enforce W1C and EOI ordering regardless of CPU endianness."
"KeyStone PCIe Module","Byte strobe and write enable constraints","Transactions","Write strobes must form a single contiguous set per transaction, with no holes. Because PCIe counts in DWORDs, FBE/LBE signals delimit valid bytes at the ends. Violations can cause bus errors or corrupted writes, especially with wide internal buses.","Section 2.10.1.5","Explicit","DMA/EDMA configuration","YES","Ensure EDMA programming produces contiguous byte enables; align buffers to natural widths to simplify strobes."
"KeyStone PCIe Module","Pinout and differential lanes","Interface","The PHY exposes REFCLK differential inputs and up to two differential RX/TX pairs. Proper board design must route PCIECLKP/N and lane pairs with controlled impedance. No pin multiplexing exists for functional PCIe pins, minimizing interference risk.","Section 2.5 (Table 2-5); Section 2.6","Explicit","Board-level routing, SerDes requirements","NO","Follow TI PCB guidelines for lane length matching and REFCLK quality to meet jitter and eye requirements."
"KeyStone PCIe Module","Industry compliance and IP provenance","Compliance","The module complies with PCI Express Base Specification 2.0 and integrates Synopsys DWC PCIe Dual Core v3.51a with TI SerDes 1.1.03. This informs interoperability expectations and errata tracking. Feature set aligns with Gen2 capabilities.","Section 1.6","Explicit","None","NO","Use PCI-SIG compliance tests for validation; consult Synopsys/TI notes for any IP-specific behaviors."
"KeyStone PCIe Module","No built-in hot-plug or L2 support","Limitations","Hot-plug is not built-in and L2 link state is unsupported. Vendor messages and function-level reset are also not supported. System design must not rely on these features for device management.","Section 1.3 (Unsupported features)","Explicit","System policy","NO","Implement platform-level hot-plug handling externally; avoid relying on L2 or FLR mechanisms."
"KeyStone PCIe Module","PCIe message signaled power management events","Power/Interrupts","Power management messages (PME/PM_TURNOFF/ACK) are supported with interrupts surfaced via PMRST_* registers. EP can emit PME via PMCMD[PM_XMT_PME]; RC can send PM_TURNOFF. Software must handle link reset requests on link down conditions.","Section 2.14.6.3; Section 3.1.76–3.1.79; PMCMD","Explicit","PMRST_* regs; PMCMD","YES","Debounce power events and coordinate device D-states with link L-states for graceful transitions."
"KeyStone PCIe Module","Symbol/Timer tuning (SKP, replay, ACK)","Performance","Timers and symbol counts can be tuned for SKP insertion, replay limits, and ACK/NACK latency. Registers include SYM_NUM, PL_ACKTIMER, and ACK_FREQ. Adjustments allow optimization for different clocking or jitter environments, but must remain within spec windows.","Section 3.9.2 (PL_ACKTIMER); 3.9.8 (SYM_NUM); 3.9.5 (ACK_FREQ)","Explicit","PHY clocking, COMMON_CLK, SSC","NO","Modify only when required by platform measurements; verify with protocol analyzer for compliance."
"KeyStone PCIe Module","Security posture: role-based error reporting enable","Security","Role-based error reporting support allows advisory errors to be masked by default for compatibility. DEV_STAT_CTRL and PCIE_CERR_MASK expose control. Proper configuration prevents spurious error propagation from devices not aware of role-based semantics.","Section 3.7.3 (DEVICE_CAP[ERR_RPT]); 3.8.7 (PCIE_CERR_MASK[ADV_NFERR_MSK])","Explicit","DEV_STAT_CTRL, PCIE_CERR_MASK","NO","Keep ADV_NFERR_MSK set unless system software implements full role-based error handling."
