"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TI KeyStone PCIe","Baseline and Advanced Error Reporting with logging","Error handling","Baseline PCI-compatible status and PCIe Device Status report correctable; non-fatal; and fatal errors. Advanced Error Reporting provides fine grained status; masks; severity control; and header logging. Root ports can route SERR on selected errors and issue PME interrupts. First Error Pointer identifies the earliest fault to aid triage.","Sections 2.16.1–2.16.2.3; PCIE_UNCERR; PCIE_UNCERR_MASK; PCIE_UNCERR_SVRTY; PCIE_CERR; PCIE_CERR_MASK; PCIE_ACCR; ROOT_ERR_CMD; ROOT_ERR_ST; HDR_LOGx","Explicit","Enable reporting bits in DEV_STAT_CTRL and ROOT_CTRL_CAP; configure masks and severity","YES","Start with conservative masks; log headers on uncorrectable conditions; integrate to system RAS flow."
"TI KeyStone PCIe","ECRC generation and checking control","Error handling","End to End CRC can be generated and checked under software control. PCIE_ACCR exposes capability and enables for generation and checking. ECRC errors map into Advanced Error Reporting status and can be masked or classified in severity. Feature should be disabled if the link partner does not support ECRC to avoid false errors.","Section 2.16.2.3.1; PCIE_ACCR[ECRC_GEN_EN; ECRC_CHK_EN]","Explicit","Both ends must agree on ECRC usage; correct capability advertisement","YES","Check partner capability during enumeration; disable if unsupported; test with injected errors using DIAG_CTRL."
"TI KeyStone PCIe","PIPE and PHY loopback for validation","Debug","The controller supports PIPE loopback in both RC and EP roles with master or slave mode. PHY loopback is available in RC and can loop traffic without a link partner by enabling SerDes loopback and forcing LTSSM state. Configuration requires setting SerDes CFG registers and PL_FORCE_LINK to POLL_ACTIVE for PHY mode. Loopback is for test; not for normal TLP traffic on PIPE mode.","Section 2.12; SERDES_CFG0/1[TX_LOOPBACK; RX_LOOPBACK]; PL_LINK_CTRL[LPBK_EN]; PL_FORCE_LINK[LINK_STATE; FORCE_LINK]","Explicit","Stable PLL; correct LTSSM sequencing; disable timers as needed","YES","Set loopback before any traffic to avoid sequence mismatches; ensure BAR windows avoid internal register hits."
"TI KeyStone PCIe","Reset and power domain control with hot reset support","Power","Hardware supports power-on reset; system reset; and software hot reset via RSTCMD. Hot reset propagates downstream only and requires waiting 100 ms minimum before subsequent accesses. Power domain cycling resets the module and requires link reinitialization; all traffic must be quiesced before gating. Sticky bits survive soft reset as documented.","Section 2.13; RSTCMD[INIT_RST; FLUSH_N]; PMRST_*; CMD_STATUS; PSC notes","Explicit","PSC or equivalent power controller; software timers; interrupt handlers","YES","Always check FLUSH_N and activity status before reset; honor required settle times; re-run full init sequence."
"TI KeyStone PCIe","Clocking and SerDes PLL configuration and lock detection","Power / clock","A differential reference clock feeds the SerDes PLL to generate PHY and bit clocks. The PCIE_SERDES_CFGPLL configures bandwidth; multiply; and enables; and PCIE_SERDES_STS[LOCK] indicates readiness. Common clock architecture affects training sequences and must be declared in LINK_STAT_CTRL[COMMON_CLK_CFG] when not used. Operations cannot proceed until the PLL is locked and stable.","Section 2.2–2.4; PCIE_SERDES_CFGPLL; PCIE_SERDES_STS[LOCK]; LINK_STAT_CTRL[COMMON_CLK_CFG]","Explicit","Stable refclk; correct LB; MPY; and ENPLL; kicker unlock if required","YES","Gate configuration writes on LOCK; prefer common clock with SSC backplanes; document jitter budgets and LB settings."
"TI KeyStone PCIe","Directed Gen2 speed change and Gen2 controls","Performance","Software can direct a speed change from Gen1 to Gen2 after link up using PL_GEN2[DIR_SPD]. De-emphasis; swing; and number of FTS are programmable to meet channel characteristics. Link Control 2 selects de-emphasis and compliance patterns for validation. Hardware records the active de-emphasis state for diagnostics.","PL_GEN2[DIR_SPD; DEEMPH; CFG_TX_SWING; NUM_FTS]; LINK_CTRL2[SEL_DEEMPH; ENTR_COMPL; TGT_SPEED]","Explicit","Link must be stable at Gen1; partner must support Gen2; margins sufficient","YES","Retrain during maintenance windows; tune NUM_FTS and de-emphasis for eye opening; confirm negotiated speed."
"TI KeyStone PCIe","Configuration access windows and IO TLP base","Configuration","Address Space 0 provides 4 KB regions for application registers; local config; remote config; and remote IO. CFG_SETUP selects bus; device; function; and type for outbound config cycles; IOBASE holds the base for outbound IO requests. Software must avoid remote windows when link is down to prevent hangs. All accesses must be 32-bit and non-burst in these regions.","Section 2.8.1; CFG_SETUP; IOBASE; Table 2-7; caution note","Explicit","LTSSM in L0; correct privileges; RC enumeration state","YES","Add link-status guards around remote CFG/IO; serialize 32-bit CSRs; keep remote IO windows minimal in RC."
"TI KeyStone PCIe","Transaction requirements: alignment; burst type; and byte strobe","Performance","Internal bus transactions must be 128 bytes or smaller; misaligned writes reduce max size to 120 bytes. Fixed and wrap bursts are not supported; only incremental bursts are allowed. Read interleaving is avoided by keeping read sizes within configured max transaction size. Byte enables must be contiguous ones with no holes within a beat. Violations may cause unspecified behavior or bus lock up.","Section 2.10.1; 2.10.1.3; 2.10.1.4; 2.10.1.5","Explicit","DMA engine settings; CPU store rules; payload config","YES","Program DMA to 128B aligned bursts; mask writes to contiguous bytes; test corner cases under stress."
"TI KeyStone PCIe","Debug visibility via DEBUG registers and LTSSM state map","Debug","DEBUG0 and DEBUG1 provide PIPE signal visibility; link idle; training; and LTSSM state fields. The appendix maps encoded LTSSM states to human readable names. Status bits show TS1; TS2; lane reversal; compliance; and electrical idle indications. These registers are read-only and update continuously.","DEBUG0; DEBUG1; Appendix A Table A-1","Explicit","None","NO","Poll during bring-up to identify stuck states; add firmware tracing of LTSSM code and partner capabilities."
"TI KeyStone PCIe","Max payload and request sizes; performance guidance","Performance","Module supports maximum outbound payload of 128 bytes and inbound of 256 bytes with remote read request up to 256 bytes. Practical throughput planning is ~85 percent of 2.0 or 4.0 Gbps per lane after encoding overhead. Device and link parameters like RCB and Max Read Request affect completion pacing. Tune sizes to the system DMA and cacheline boundaries.","Section 1.3 Features; DEV_STAT_CTRL[MAX_REQ_SZ; MAX_PAYLD]; LINK_STAT_CTRL[RCB]","Explicit","Coordinated settings across EP and RC; DMA payload config","YES","Keep RCB consistent across link; increase MRRS only if buffers allow; validate fairness under mixed traffic."
"TI KeyStone PCIe","Security capabilities","Security","The specification does not describe security features such as IOMMU, address isolation, TLP encryption or access control. Reported mechanisms (parity, AER) are reliability features, not security. Therefore no explicit security controls are documented in this controller specification.","Not specified; see Section 2.16 (error handling) for RAS (not security)","Inferred","UNKNOWN","NO","Use system-level protections (IOMMU, firewalls, ACS/ARI in switches) as needed; threat model and mitigations are platform-dependent."
