"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452","VLYNQ high-speed link","High-speed Link","Point-to-point serial link that maps remote resources into local address space. Configure lane rate/framing and address windows consistently on both ends. Supports interrupts and error status. Validate mappings with small transactions before DMA.","VLYNQ: link control/status; window mapping","Explicit","PSC enable; PINMUX; peer configuration; address window mapping","YES","Bring up with polled reads/writes, then enable DMA; verify alignment of mapped windows."
"TMS320C6452","McASP (multichannel audio serial port)","Audio Serial","Supports I2S/TDM/DIT with independent clocks and frame syncs. Serializers are assignable to TX/RX. Data moves through FIFOs with interrupts. GBLCTL, SRCTL, and pin control manage state and I/O. Typically serviced by EDMA for low CPU overhead.","McASP: GBLCTL, SRCTLn, XBUF/RBUF","Explicit","PSC enable; PINMUX; EDMA channels; INTC mapping","YES","Follow start/stop sequencing; verify clock polarity and frame timing; align EDMA transfers to slot boundaries."
"TMS320C6452","SPI controller","Serial","Master/slave transfers with programmable CPOL/CPHA and word length. SPIFMT and SPIDELAY set format and timing. SPIDAT/SPIBUF provide data path with optional interrupts. EDMA can offload long bursts for throughput.","SPI: SPIGCR0/1, SPIFMTx, SPIDELAY, SPIDAT, SPIBUF","Explicit","PSC enable; PINMUX; chip-select wiring; optional EDMA/interrupts","YES","Reset and configure before enable; match CPOL/CPHA; align buffers for EDMA when used."
"TMS320C6452","I2C controller","Serial","Standard/fast-mode I2C master/slave with prescaler and SCL low/high timing registers. ICMDR controls transfers; ICSTR reports status, NACK, arbitration lost, and bus busy. External pull-ups required for reliable signaling. Interrupts simplify multi-byte flows.","I2C: ICOAR, ICSAR, ICPSC, ICCLKx, ICCNT, ICMDR, ICSTR","Explicit","PSC enable; PINMUX; external pull-ups; INTC mapping","YES","Handle NACK and arbitration lost; program ICCNT correctly; assert STOP only after last ACK."
"TMS320C6452","UART","Serial","16550-like UART with RX/TX FIFOs and configurable word length, parity, and stop bits. DLL/DLH divisors generate baud from input clock. PWREMU_MGMT gates clocks in low power. Can be serviced by interrupts or EDMA at high data rates.","UART: THR/RBR, LCR, FCR, DLL/DLH, IER/IIR, PWREMU_MGMT","Explicit","PSC enable; PINMUX; reference clock; INTC mapping","YES","Reset FIFOs; ensure baud error within tolerance; use EDMA only when sustained throughput requires it."
"TMS320C6452","GPIO","GPIO","Up to 32 GPIOs with per-bit direction and data access. Write via SET_DATA/CLR_DATA and read via IN_DATA. Edge-detect supports rising/falling edges with latched status. Banked enables route interrupts to the controller.","GPIO: DIR, SET/CLR_DATA, IN_DATA, SET/CLR_RIS_TRIG, BINTEN, INTSTAT01","Explicit","PSC enable; PINMUX; INTC mapping; optional EDMA sync","YES","Enable via PSC before access; clear edge flags; debounce external inputs as needed."
"TMS320C6452","64-bit General-Purpose Timer (dual 32-bit)","Timer","Provides a 64-bit counter that can split into two 32-bit timers. Supports periodic or one-shot operation with compare/overflow interrupts. Used for ticks, capture, and PWM-like outputs via pinmux. Prescalers derive timing from the input clock.","Timer: TIM12/TIM34, PRD12/PRD34, TCR, TGCR, INTCTL","Explicit","PSC enable; INTC mapping; optional PINMUX for capture/PWM","YES","Choose 64-bit or dual 32-bit mode early; compute prescalers accurately; keep ISR short."
"TMS320C6452","PLL and clock tree","Clocking","Main PLL multiplies the reference to CPU and system clocks. Peripheral dividers derive module clocks. Reprogramming requires ordered lock/unlock and GO sequences. Ensure stability before enabling DDR and high-speed peripherals. Timing changes impact downstream modules.","PLLC: PLLCTL, PLLM, PLLDIVx, PLLCMD, PLLSTAT","Explicit","Stable reference; correct programming order; PSC sequencing","YES","Follow documented sequences and poll status; update dividers coherently; validate clocks during bring-up."
"TMS320C6452","Power and Sleep Controller (PSC/LPSC)","Power","Manages power/clock gating per domain and module. Each LPSC must reach ENABLE before register access. Use PTCMD to start transitions and observe PTSTAT/MDSTAT. Proper sequencing avoids bus stalls and saves power at idle.","PSC: PTCMD, PTSTAT, MDCTL[n], MDSTAT[n]","Explicit","Required by all peripheral drivers; domain sequencing","YES","Always enable module before touching its registers; poll for completion; gate unused modules."
"TMS320C6452","Pin multiplexing and KICK unlock","Configuration","Many pins are multiplexed among peripheral functions and GPIO. KICK registers protect system configuration and must be unlocked before PINMUX writes. Correct muxing avoids signal conflicts and enables required interfaces. Preserve reserved bits on writes.","Device configuration: KICK0/KICK1; PINMUXx","Explicit","KICK unlock sequence; ordered with PSC to avoid unsafe toggling","YES","Centralize pinmux setup; document conflicts; use read-modify-write and relock after configuration."
"TMS320C6452","Interrupt controller and event framework","Interrupts","Maps numerous system events to a limited set of CPU interrupts via INTMUX. Event Combiner aggregates peripheral events. ISRs must clear peripheral status before acknowledging the controller to avoid retrigger. Keep ISR prolog/epilog small for latency.","Interrupts: INTMUX; Event Combiner; EDMA completion/error","Explicit","Peripheral enables; mapping of events; optional combiner","YES","Centralize vector table; clear source first; defer heavy work to tasks."
"TMS320C6452","Boot ROM and boot modes","Boot","ROM selects boot source via strap pins and performs minimal setup. Loads a first-stage image into internal memory and passes control. Application reprograms PLL and enables required PSC modules. Capabilities vary by ROM revision.","Reset/Boot configuration","Explicit","Board straps; ROM revision; external boot media","NO","Keep first-stage minimal; hand off to unified board init for deterministic PLL/PSC/DDR setup."
"TMS320C6452","Low-power modes (IDLE and domain gating)","Power","IDLE instruction gates the core clock until an enabled interrupt occurs. PSC can further gate modules or domains for deeper savings. Wake sources must remain active and correctly routed. Entry/exit must protect data integrity and deadlines.","CPU: IDLE; PSC domain gating","Explicit","Wake interrupt routing; PSC configuration","NO","Use IDLE over polling; confirm wake events and masks; quiesce DMA before gating domains."
"TMS320C6452","JTAG/emulation and debug","Debug","JTAG provides halt/trace and real-time debug. Some peripherals offer emulation-aware controls to keep clocks during halt. Debug can perturb timers, DMA, and links if misused. Boot timing and attach order can influence behavior.","CPU emulation; device emulation notes","Explicit","External emulator; toolchain integration","NO","Avoid halting during active transfers; enable emulation-aware options; script attach/reset sequences."
"TMS320C6452","Error handling and status framework","Error Handling","Peripherals expose status/error flags often cleared by writing one to the bit. EDMA reports completion/errors via IPR/ICR and CCERR. Robust drivers check, log, and clear promptly. Centralized handling eases diagnostics and field triage.","EDMA: IPR/ICR/CCERR; Peripheral status/clear regs","Explicit","Per-driver ISR/polling paths; logging infrastructure","NO","Unify error reporting; follow W1C semantics; include counters and timestamps."
"TMS320C6452","Security features","Security","No dedicated security/crypto accelerators described in standard public manuals. Secure boot or access control is not documented for this device. If present, features may be silicon- or system-specific and unavailable by default.","UNKNOWN","Inferred","UNKNOWN","NO","Use software crypto if required; rely on system protections; revisit if new collateral appears."
"TMS320C6452","Memory attributes (MAR/MPAX)","Configuration/Memory","MAR/MPAX control cacheability and address extension of external regions. Correct attributes ensure DMA buffers and MMIO behave as intended. Works with L2 partitioning to balance performance and determinism. Misconfiguration can cause stale data or faults under load.","CPU memory attributes: MAR/MPAX","Explicit","Privileged configuration; coordinated with cache and EDMA usage","NO","Mark MMIO non-cacheable; align DMA buffers; establish and lock attribute tables early."
