"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","RC I/O space window","Interfaces","In RC mode a 4 KB I/O window enables legacy I/O TLPs. Base address derives from IOBASE register high bits. Inbound I/O is not supported in any mode. Prefer MMIO when possible for performance and simplicity. Limit exposure to trusted endpoints.","IOBASE @0x0C; RC-only behavior","Explicit","Legacy device requirements; Host firmware policy","NO","Do not map untrusted devices via I/O; audit accesses."
"KeyStone PCIe Module","Automatic credit management","Performance","Transaction layer automatically manages flow control credits. Prevents oversubscription by pacing posted, non-posted, and completion traffic. Credit status affects achievable throughput under load. Monitoring via debug registers can indicate bottlenecks. Configure payload and ordering to match credit availability.","PCIe TLP handling description; DEBUG0 insights","Inferred","Partner credit advertisement; TLPCFG settings","NO","Benchmark with realistic traffic patterns to tune sizes."
"KeyStone PCIe Module","Single VC and TC only","Configuration","The design supports only one Virtual Channel and Traffic Class. Quality of service differentiation via VC is not available. Simplifies configuration but limits advanced QoS schemes. Software should not attempt multi-VC negotiation. Rely on payload sizing and ordering for performance shaping.","Device capability notes (single VC/TC)","Explicit","NONE","NO","Document limitations in system architecture to avoid false expectations."
"KeyStone PCIe Module","Lane reversal and polarity inversion","Interfaces","PHY supports automatic lane reversal and polarity inversion for routing flexibility. This eases PCB constraints without firmware intervention in common cases. Ensure board planning aligns with supported permutations. Status can be verified via SerDes and PCS registers. Do not mix manual and automatic corrections.","PHY/SerDes feature description; PCS_STATUS @0x388","Explicit","Board routing; SerDes configuration","NO","Validate at both Gen1 and Gen2 speeds to catch marginal paths."
"KeyStone PCIe Module","Diagnostics and link status","Debug","Registers expose detailed link state and PHY indicators. LTSSM state transitions help isolate training failures. PCS status reports lane and TX/RX enables. SerDes lock and signal detect are visible at chip-level status. Capture traces during bring-up for correlation.","DEBUG0; PCS_STATUS @0x388; PCIE_SERDES_STS @0x0262015C","Explicit","Access to chip-level cfg space (kicker); Clock present","NO","Automate polling with timeouts and annotated state histories."
"KeyStone PCIe Module","SerDes PLL bring-up","Initialization","A defined sequence enables and locks the SerDes PLL. Timing requirements include regulator settle and lock cycle counts. Polling lock bits ensures readiness before training. Mis-sequencing leads to intermittent link failures. Follow reference timing strictly.","PCIE_SERDES_CFGPLL @0x02620358; PCIE_SERDES_STS @0x0262015C","Explicit","Stable differential refclk; Kicker unlock; Power domain on","NO","Guard with retries and maximum wait to detect hardware faults."
"KeyStone PCIe Module","Module power/clock enable","Initialization","The PCIe power domain must be enabled before register access. Clocks propagate after PSC or device-specific enables. Failure to power results in bus errors and undefined state. Sequence prior to SerDes and LTSSM configuration. Keep power domain on during active link.","PSC/DEVSTAT.PCIESSEN; Power/clock section","Explicit","Platform PSC driver or baremetal PSC sequence","NO","Record domain transitions to correlate with link stability."
"KeyStone PCIe Module","Kicker unlock for chip cfg","Security","Chip-level configuration writes require unlocking via a kicker mechanism. This prevents accidental or malicious register changes. The sequence must precede SerDes configuration writes. Relock after completing critical setup. Store no secrets in these registers.","Device data manual: Kicker mechanism refs","Explicit","Privilege level; Secure boot policy","NO","Abstract via a helper to avoid leaving system unlocked inadvertently."
"KeyStone PCIe Module","No L2 link state support","Limitations","The design does not support link state L2. Attempts to enter L2 will fail or remain in prior state. System power policies must account for this limitation. Use L0s/L1 only for ASPM. Coordinate with OS to prevent unsupported transitions.","ASPM/link state notes; PMCFG @0x24","Explicit","OS power policy; Firmware configuration","NO","Advertise capabilities accurately in config space."
"KeyStone PCIe Module","No FLR and limited vendor messaging","Limitations","Function Level Reset is not supported in this implementation. Vendor-specific message TLPs are not provided. Recovery must rely on hot reset or device-specific methods. Software should not expose FLR to higher layers. Plan error handling accordingly.","Capability notes (no FLR; no vendor messages)","Explicit","Error management framework; RC reset control","NO","Document reset latencies to meet system requirements."
"KeyStone PCIe Module","Access size and cacheability rules","Configuration","Local and remote configuration and RC I/O windows require 32-bit single, non-burst accesses. Mappings should be marked non-cacheable to avoid coherency and ordering issues. Violations can cause protocol errors or timeouts. Apply memory barriers around these accesses. Use narrow read-modify-write patterns.","Practical notes section; CFG/IO access rules","Explicit","MMU/MPU configuration; Driver memory attributes","NO","Enforce via HAL APIs to prevent accidental misuse."
"KeyStone PCIe Module","TLP attributes: Relaxed/No-snoop","Performance","Global TLP attributes can be configured for relaxed ordering and no-snoop. These affect coherency and reordering behavior across the fabric. Use cautiously when interacting with CPU caches and DMA engines. Host support and policy dictate allowed combinations. Benchmark impact before enabling.","TLPCFG @0x10 (RELAXED, NO_SNOOP)","Explicit","Host coherency domain; Cache policies","NO","Default to strict ordering until validated workloads require change."
"KeyStone PCIe Module","Interrupt EOI handling","Interrupts","End-of-interrupt requires writing the specific event number to the EOI register. This acknowledges and unmasks the serviced source. Incorrect EOI handling can cause persistent interrupts. Map vector IDs carefully to handlers. Validate with nested and bursty scenarios.","IRQ_EOI @0x50; Interrupt grouping registers","Explicit","SoC interrupt controller; ISR/EOI framework","NO","Centralize EOI writes in a common interrupt epilogue."
"KeyStone PCIe Module","Message TLPs support","Interfaces","Standard PCIe message TLPs are supported for functions like PM and MSI. These are generated or consumed based on role and capability settings. Ensure routing and ID fields are configured correctly. Validate reception paths in RC mode. Log unexpected messages for analysis.","Transaction support notes (Messages)","Explicit","Correct BDF addressing; Capability enables","NO","Throttle message rate during bring-up to simplify debug."}]}
