"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452","VLYNQ high-speed link","High-speed Link","VLYNQ provides a point-to-point serial link that memory-maps remote resources. Configuration negotiates link rate, framing, and address windows on both ends. Once up, the peer’s regions appear in the local address map for load/store and EDMA. Error/status registers support recovery from link faults. Bring-up requires consistent mapping and initial handshakes.","Device integration guide: VLYNQ chapter (link control, window mapping)","Explicit","PSC enable; PINMUX; peer configuration; window mapping","YES","Start with small polled reads/writes; verify window alignment; only then enable EDMA over the link."
"TMS320C6452","McASP (multichannel audio serial port)","Audio Serial","McASP supports I2S, TDM, and DIT with independent TX/RX clocks and frame syncs. Serializers are flexibly assigned to transmit or receive lanes. Data flows through XBUF/RBUF with rich error/status reporting and interrupts. GBLCTL sequences the state machines for safe start/stop. EDMA is typically used to service streams with minimal CPU intervention.","SPRUF91 (McASP: GBLCTL, SRCTLn, XBUF/RBUF, XSTAT/RSTAT)","Explicit","PSC enable; PINMUX; EDMA channels; INTC mapping","YES","Follow the documented start/stop sequence; verify clock polarity/frame timing; align EDMA frames to slot boundaries."
"TMS320C6452","TSIP (Telecom Serial Interface Port)","Telecom Serial","TSIP provides multi-link telecom interfaces with programmable frame-sync and clocking. Separate TX/RX links support time-slot based transfers for TDM networks. FIFOs and status registers enable low-latency servicing via EDMA or interrupts. Integration eases attachment to framers and baseband devices. Correct pinmux and timing are essential for reliable operation.","SPRUF96 (TSIP user’s guide)","Explicit","PSC enable; PINMUX; EDMA channels; INTC mapping","YES","Validate framing and bit rates against the framer; use EDMA to meet slot deadlines; monitor underrun/overrun flags."
"TMS320C6452","SPI controller","Serial","SPI supports master/slave operation with programmable CPOL/CPHA and word length. Formats and delays (SPIFMT/SPIDELAY) tailor timing to slave devices. Transfers use SPIDAT and SPIBUF with optional interrupts for flow control. EDMA can offload long transfers for throughput. Correct chip-select polarity and pinmux are required for data integrity.","SPRUF92 (SPI: SPIGCR0/1, SPIFMTx, SPIDELAY, SPIDATx, SPIBUF)","Explicit","PSC enable; PINMUX; chip-select wiring; optional EDMA/interrupts","YES","Reset and configure before enable; match CPOL/CPHA to slave; consider EDMA for long bursts and align buffers."
"TMS320C6452","I2C controller","Serial","The I2C module supports standard and fast modes in master or slave roles. Prescaler and SCL low/high registers set precise bit timing. ICMDR/ICSTR control transfers and report status, NACK, and arbitration loss. External pull-ups on SDA/SCL are mandatory for signal integrity. Interrupts simplify multi-byte and error-handling flows.","SPRUF94 (I2C: ICOAR, ICSAR, ICPSC, ICCL/ICCH, ICCNT, ICMDR, ICSTR)","Explicit","PSC enable; PINMUX; external pull-ups; INTC mapping","YES","Handle NACK/arbitration lost per ICSTR; program ICCNT correctly; assert STOP only after last ACK."
"TMS320C6452","UART","Serial","The UART is 16550-like with configurable word length, parity, and stop bits. RX/TX FIFOs reduce interrupt rate and improve latency. Baud is generated from the input clock via DLL/DLH divisors with optional prescaling. PWREMU_MGMT gates clocks for low power when idle. EDMA can service sustained high data rates if justified.","SPRUF93 (UART: THR/RBR, LCR, FCR, DLL/DLH, IER/IIR, PWREMU_MGMT)","Explicit","PSC enable; PINMUX; reference clock; INTC mapping","YES","Reset FIFOs before enabling; validate baud error; consider EDMA only when throughput requires it."
"TMS320C6452","GPIO","GPIO","GPIO exposes up to 32 pins configurable per-bit as inputs or outputs. Direction is set in DIR and data written via SET_DATA/CLR_DATA or read via IN_DATA. Edge-detect logic supports rising/falling edges with latched status for interrupts. Bank-level enables and INTSTAT01 manage interrupt delivery. GPIO can source EDMA sync events in certain modes.","SPRUF95 (GPIO: DIR, SET/CLR_DATA, IN_DATA, SET/CLR_RIS_TRIG, BINTEN, INTSTAT01)","Explicit","PSC enable; PINMUX; INTC mapping; optional EDMA trigger","YES","Enable via PSC before access; clear edge flags; debounce externally for mechanical inputs."
"TMS320C6452","64-bit General-Purpose Timers (dual 32-bit)","Timer","Each timer provides a 64-bit counter that can be split into two 32-bit timers. Modes include periodic and one-shot with capture/compare and interrupt generation. Prescalers derive precise time bases from the input clock. Timers support timestamping, periodic ticks, PWM-like waveforms, and capture. Keep ISRs short to minimize jitter and latency.","Device timer chapter (TIM12/TIM34, PRD12/PRD34, TCR, TGCR, INTCTL)","Explicit","PSC enable; INTC mapping; optional PINMUX for capture/PWM","YES","Choose 64-bit or dual 32-bit mode early; compute prescalers accurately; defer work from ISR to tasks."
"TMS320C6452","PLL and clock tree","Clocking","The PLL multiplies an external reference to generate core and system clocks. Peripheral dividers derive clocks for subsystems such as EMAC, EDMA, and timers. Reprogramming requires a defined lock/unlock and command/status sequence. Stability must be ensured before enabling DDR2 and high-speed peripherals. Changes can impact peripheral timings and require coordinated reconfiguration.","SPRS371 (PLLC: PLLCTL, PLLM, PLLDIVx, PLLCMD, PLLSTAT)","Explicit","Stable reference clock; correct programming order; PSC sequencing","YES","Follow the documented lock sequence and poll PLLSTAT; update dividers coherently; verify derived clocks during bring-up."
"TMS320C6452","Power and Sleep Controller (PSC/LPSC)","Power","PSC manages power and clock gating of modules grouped into domains. Each peripheral’s LPSC must be transitioned to ENABLE before register access. PTCMD starts transitions and PTSTAT/MDSTAT provide status. Proper sequencing avoids bus stalls and reduces power at idle. Unused modules should be disabled once the system is stable.","SPRS371 (PSC: PTCMD, PTSTAT, MDCTL[n], MDSTAT[n])","Explicit","Required by all peripheral drivers; domain/state sequencing","YES","Always enable via PSC before touching registers; poll for transition completion; gate unused modules to save power."
"TMS320C6452","Pin multiplexing and KICK unlock","Configuration","Many pins are multiplexed between peripheral functions and GPIO. KICK0R/KICK1R must be written with keys to unlock protected system configuration including PINMUX. Correct selection prevents signal conflicts and enables required interfaces. Reserved fields must be preserved when writing pinmux registers. Relock after configuration to protect against unintended writes.","SPRS371 (Device configuration: PINMUXx, KICK0R/KICK1R)","Explicit","KICK unlock sequence; ordered with PSC to avoid unsafe toggling","YES","Centralize pinmux in board init; document conflicts; apply read-modify-write to preserve reserved bits."
"TMS320C6452","Interrupt controller and event framework","Interrupts","The C64x+ interrupt model maps many system events onto INT4–INT15 via INTMUX. The Event Combiner aggregates up to 128 events into four outputs to simplify routing. ISRs must clear peripheral status before acknowledging the controller to avoid retrigger. EDMA completion/error events integrate cleanly into this framework. A centralized vector table and small ISRs reduce latency.","SPRU732 (Interrupts/Event Combiner); SPRS371 (INTMUX)","Explicit","Peripheral enables; INTMUX mapping; optional event combiner","YES","Keep ISR prolog/epilog minimal; clear source first; defer heavy work to tasks and use EDMA where possible."
"TMS320C6452","Boot ROM and boot modes","Boot","The ROM Bootloader selects a boot source via strap pins and minimal configuration. Supported sources include I2C, SPI, UART, PCI, and UHPI depending on board wiring. The RBL fetches a TI boot table to initialize memory and transfer control to the application. Software typically reprograms PLL and enables required PSC modules post-boot. Capabilities can vary by ROM revision.","SPRS371 (Reset/Boot configuration)","Explicit","Board straps; ROM revision; external boot media","NO","Keep first-stage minimal and robust; hand off to unified board init that programs PLL/PSC/DDR deterministically."
"TMS320C6452","Low-power modes (IDLE and domain gating)","Power","The IDLE instruction gates the core clock until a wake interrupt occurs. PSC can further gate module or domain clocks for deeper savings. Wake sources must remain enabled and routed correctly through the event framework. Entry/exit must preserve data integrity and timing commitments. Proper use reduces thermal load and improves energy efficiency.","SPRU732 (IDLE); SPRS371 (PSC domain gating)","Explicit","Wake interrupt routing; PSC domain configuration","NO","Use IDLE in wait loops; ensure wake interrupts are unmasked; quiesce DMA before gating domains."
"TMS320C6452","JTAG/emulation and debug","Debug","JTAG provides halt, trace, and real-time debug capabilities for development. Some peripherals include emulation-aware controls to keep clocks active during halt. Debug can perturb timers, DMA, and links if used without care. Boot timing and attach order may influence system behavior. Follow emulation notes to avoid interfering with real-time operation.","SPRU732 (Emulation); SPRS371 (Emulation notes)","Explicit","External emulator; toolchain integration","NO","Avoid halting during active transfers; enable emulation-aware options; script attach/reset sequences."
"TMS320C6452","Error handling and status framework","Error Handling","Peripherals expose status/error flags typically cleared by writing one to the bit. EDMA reports completion and errors via IPR/ICR and CCERR. Robust drivers check, log, and clear these promptly in ISRs or polling loops. Centralized error paths simplify diagnostics and field triage. Counters and timestamps aid in recognizing recurring faults.","EDMA3 (IPR/ICR/CCERR); Peripheral status/clear registers","Explicit","Per-driver ISR/polling; logging infrastructure","NO","Unify error-reporting conventions; follow W1C semantics; include counters and rate-limit logs."
"TMS320C6452","Memory attributes (MAR/MPAX)","Configuration/Memory","MAR/MPAX configuration controls cacheability and address extension for external regions. Correct attributes ensure DMA buffers and MMIO windows behave as intended. These settings complement L2 partitioning for balanced performance and determinism. Misconfiguration can cause stale data or bus faults under load. Perform early and verify with cacheability tests.","SPRU732 (Memory attributes: MAR/MPAX)","Explicit","Privileged CPU configuration; coordinated with cache and EDMA usage","NO","Mark MMIO non-cacheable; align DMA buffers; document attribute tables and lock them down."
"TMS320C6452","Security features","Security","No dedicated security/crypto accelerators are described in public manuals for this device. Secure boot or hardware access control is not documented for C6452. If security features exist, they are silicon- or system-dependent and outside standard guides. Software should assume no hardware crypto or secure boot by default. Reassess on newer silicon or with NDA collateral.","UNKNOWN","Inferred","UNKNOWN","NO","Use software crypto if required; rely on board/system protections; review updates for any added security blocks."
