"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Downstream hot reset (RC mode)","Resets","A software-initiated hot reset can be issued to downstream devices. Traffic must be quiesced prior to assertion. Adequate delays are required before resuming transactions. Proper handling ensures clean re-enumeration. Misuse can lead to timeouts or link hangs.","UNKNOWN","Explicit","RC role; traffic flushed; reset timing observed","NO","Integrate hot reset into recovery flows with backoff policies."
"KeyStone PCIe Module","Remote configuration and IO windows (RC)","Configuration","The Root Complex can issue configuration and I/O cycles via dedicated windows. Accesses must be single 32-bit, non-burst operations. Attempts with the link down or missing targets can hang the bus. Correct targeting between Type 0 and Type 1 is required. Guard all operations with link and presence checks.","UNKNOWN","Explicit","CFG_SETUP programmed; IOBASE set; target presence verified","NO","Prefer memory space over I/O where possible for modern endpoints."
"KeyStone PCIe Module","Translator enable and protection controls","Configuration","Inbound and outbound translators are gated by enable bits. This allows staged configuration and safe bring-up. Quickly clearing enables isolates faults during debug. Disable translators before performing major remaps. Sequencing reduces exposure to malformed or misrouted traffic.","UNKNOWN","Explicit","OB/IB tables valid; known link state; handlers ready","NO","Centralize translator state in feature flags for predictable control."
"KeyStone PCIe Module","PCS/SerDes application-space controls (KeyStone I)","Debug","Application-space registers expose fine-grained PCS and SerDes controls. These are valuable for signal integrity bring-up and margining. Unvalidated changes can impact stability in production. Access should be limited and well-documented. Status helps diagnose lane readiness and enablement.","UNKNOWN","Explicit","SerDes powered; kicker unlock as needed","NO","Hide expert-only knobs behind guarded build options."
"KeyStone PCIe Module","128-bit VBUSM interfaces and access rules","Performance","The module interfaces to the SoC with wide internal buses for high throughput. Special controller address spaces require strict access rules. Software must use 32-bit, non-burst, non-cacheable MMIO for these regions. Violations can cause protocol errors or deadlocks. DMA paths should use normal memory-mapped windows, not controller register spaces.","UNKNOWN","Explicit","MMIO attributes set to device/strongly-ordered; use helpers","NO","Provide MMIO helpers that enforce width and ordering rules."
"KeyStone PCIe Module","Common clock and SSC configuration","Configuration","When a common reference clock is shared, software should enable the common-clock setting. Spread-spectrum clocking can reduce EMI if both ends support it. Mismatched settings degrade link stability, especially at higher speeds. Proper configuration maximizes interoperability. Always confirm negotiated settings in link status.","UNKNOWN","Explicit","Board clock topology known; SerDes/PL GEN2 configured","YES","Document clock topology per platform and validate in manufacturing tests."
"KeyStone PCIe Module","Initialization sequence (RC mode)","Initialization","A structured sequence brings the controller to operational RC state. Power and configure SerDes before attempting link training. Program endianness, translators, and interrupts with training disabled. Enable training, wait for the operational state, then enumerate and enable MSI. Include timeouts and retries to handle slow devices and recovery.","UNKNOWN","Explicit","PSC enabled; SerDes lock; timeouts/retries for robustness","YES","Automate bring-up with checkpoints and error handling."
"KeyStone PCIe Module","Initialization sequence (EP mode)","Initialization","End Point bring-up configures BARs, capabilities, and inbound windows prior to training. SerDes must be configured and locked before enabling the state machine. After link-up the host performs configuration cycles. MSI should be enabled if supported and mapped. Defer DMA until host completes configuration and memory windows are validated.","UNKNOWN","Explicit","BAR sizes selected; IB/OB programmed; SerDes lock","NO","Service host requests promptly and validate assigned apertures."
"KeyStone PCIe Module","Hot-plug and L2 state limitations","Configuration","Hardware hot-plug support is not provided by this controller. The L2 link state is not supported and should not be used. Software should avoid relying on these features. Power policies must target supported link states only. System-level solutions may be needed for device presence changes.","UNKNOWN","Explicit","Design policies avoid L2/hot-plug; use alternatives","NO","Reflect these limits in platform documentation and policies."
"KeyStone PCIe Module","Payload and read request size limits","Performance","The controller enforces maximum payload and request sizes. Outbound payloads are limited to a lower size than inbound. Negotiated sizes must be programmed consistently during enumeration. Descriptor design and batching should align with these limits. Violations can reduce performance or cause rejections.","UNKNOWN","Explicit","Enumeration negotiates MPS/MRRS within limits","NO","Tune DMA chunking to align with negotiated sizes and IOMMU boundaries."
"KeyStone PCIe Module","Priority and privilege configuration","Configuration","Inbound transactions can carry priority and privilege identifiers. These integrate with SoC fabric QoS policies. Misconfiguration could starve or overload other masters. The feature is optional but useful in shared-memory environments. Values should be audited in safety-critical systems.","UNKNOWN","Explicit","Align with SoC QoS/security policy","NO","Expose conservative tunables via platform configuration."
"KeyStone PCIe Module","Activity and diagnostics support","Debug","Activity and diagnostic registers provide insight during operation. They assist with performance tuning and troubleshooting. Intrusive diagnostics can perturb timing and should be limited. Access must follow non-burst MMIO rules. Sample counters periodically and correlate with other logs.","UNKNOWN","Explicit","Use only in low-impact windows; MMIO helpers","NO","Gate heavy diagnostics behind service modes to avoid impact."
"KeyStone PCIe Module","I/O window constraints (RC only)","Configuration","An I/O space window is provided for legacy device access in RC mode. The aperture is small and should be used cautiously. Many modern endpoints prefer memory-mapped access. Access rules still require single 32-bit operations. Validate device capabilities before relying on I/O space.","UNKNOWN","Explicit","RC mode; endpoints advertise I/O BARs","NO","Fallback to memory space if I/O BARs are absent or problematic."
"KeyStone PCIe Module","Unsupported multi-VC/TC and FLR","Configuration","Multiple virtual channels or traffic classes beyond defaults are not supported. Function-level reset is not implemented. Software must not advertise or depend on these capabilities. Negotiation during enumeration should reflect these limits. Attempting to use them can cause interoperability issues.","UNKNOWN","Explicit","Constrain capability advertisement; clear unsupported bits","NO","Keep capability advertisement minimal for broad compatibility."
