"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 GPIO","Bank interrupt enable (BINTEN)","Interrupts","Bank-level interrupt gating is provided per 16-pin bank via BINTEN. Setting EN0 or EN1 enables all configured pin interrupts within the respective bank to reach the DSP CPU. Clearing disables propagation while leaving per-pin edge configuration intact. The same bits also gate EDMA event generation. Use device interrupt mapping to connect bank sources to CPU vectors.","Section 2.10.2; Section 3.2 BINTEN","Explicit","Per-pin edge registers set; CPU interrupt controller configured","YES","Enable only banks in use to minimize spurious CPU wakeups; coordinate with EDMA event needs."
"TMS320C6452 GPIO","Interrupt status and clearing (INTSTAT01, W1C)","Interrupts","INTSTAT01 reports pending GPIO interrupts per pin with a write-one-to-clear (W1C) mechanism. Reading identifies which pins in each bank have active events. Writing a 1 to a bit clears the corresponding pending condition; writing 0 has no effect. Software must ensure all asserted bits are cleared to prevent retriggering. For direct CPU-routed GPIO interrupts, CPU flag registers also indicate status.","Section 2.10.4 GPIO Interrupt Status; Section 3.12 INTSTAT01","Explicit","BINTEN enabled; Per-pin edges configured","YES","Always clear only the handled bits using W1C semantics; read-modify-write is unnecessary and discouraged."
"TMS320C6452 GPIO","EDMA event generation from GPIO","DMA/Buffering","The GPIO peripheral can provide synchronization events to the EDMA controller. Each pin’s configured edges can act as EDMA triggers when the bank is enabled. This enables low-latency, CPU-offloaded responses to external signals. Event routing details and channel assignment are defined in the device data manual. Proper configuration allows efficient data movement synchronized to GPIO activity.","Section 1.2 Features; Section 2.11 EDMA Event Support","Explicit","BINTEN bank enable; EDMA event/channel mapping; PSC clock enable","YES","Consult the device EDMA event table to bind GPIO events to channels; avoid saturating EDMA with noisy lines."
"TMS320C6452 GPIO","Power management via PSC","Power","GPIO supports reduced-power states controlled by the PSC. When placed in a low-power state, interrupt generation is suspended until the module is re-enabled. Output pins retain their driven states while the module is powered down. Proper sequencing is needed when entering and exiting low power to avoid missed edges. Power control interacts with clock gating policies for energy savings.","Section 2.12 Power Management","Explicit","PSC power state transitions; BINTEN/edge configs preserved as documented","YES","Quiesce interrupts and record state before gating power; re-enable and resync after wake."
"TMS320C6452 GPIO","Initialization sequence","Initialization","A defined initialization flow is required after hardware reset. The steps are: configure pin multiplexing, enable the GPIO module via PSC, and then program direction, data, and interrupt control registers. Following this order ensures proper ownership of pins and valid clocking. Skipping steps may yield inoperative GPIO or bus faults. After initialization, the GPIO is ready for data transactions.","Section 2.9 Initialization","Explicit","PSC clock enable; Pin multiplexing; DIR/edge configuration","YES","Adhere strictly to the ordering: pinmux -> PSC enable -> configuration to avoid glitches and contention."
"TMS320C6452 GPIO","Reset behavior: software vs hardware","Reset","Software reset (emulator) does not modify GPIO signal configuration or state. A PSC reset cycle returns registers to default settings, as does hardware reset. Hardware reset initializes pins to default directions and data states. Understanding reset sources is key to predictable startup. Plan reinitialization accordingly after hardware or PSC resets.","Section 2.8 Reset Considerations","Explicit","Reset source handling in system; Re-run initialization","YES","After PSC/hardware reset, reapply pinmux and direction; do not assume prior GPIO states persist."
"TMS320C6452 GPIO","Emulation suspend behavior","Debug","GPIO is not affected by emulation suspend events such as halts and breakpoints. Pin states and internal edge detection continue according to hardware timing. This can be useful for observing real-world behavior during debug sessions. However, interrupts may occur while the CPU is halted. Plan debug procedures to avoid unintended system actions during halts.","Section 2.13 Emulation Considerations","Explicit","Debugger present; CPU halt conditions","NO","Mask or reroute critical interrupts when halting the CPU to prevent side effects."
"TMS320C6452 GPIO","No interrupt multiplexing with other functions","Interrupts","GPIO interrupt sources are not multiplexed with other peripheral interrupt functions. This simplifies routing and avoids ambiguous sources. It ensures dedicated lines for GPIO-generated requests. System software need only manage bank enables and CPU vectors. Documentation in the device manual provides the exact interrupt numbers.","Section 2.10.5 Interrupt Multiplexing","Explicit","CPU interrupt controller setup; BINTEN","YES","Use fixed mappings to simplify ISR registration and reduce configuration errors."
"TMS320C6452 GPIO","Peripheral Identification (PID)","Debug","The PID register exposes peripheral identification including function code and revision. Major and minor revisions identify the GPIO IP version as 1.5 for this document. Reading PID helps software adapt to potential IP differences or errata workarounds. The scheme and custom fields are fixed for this peripheral. Use on startup to log hardware identity.","Section 3.1 PID; Table 3","Explicit","PSC clock enable (to access registers)","NO","Capture PID during driver init for diagnostics and compatibility checks."
"TMS320C6452 GPIO","Input synchronization flip-flops","Performance","GPIO inputs are synchronized to the GPIO clock domain using internal flip-flops. This reduces metastability when sampling asynchronous external signals. The synchronized sampling underlies interrupt edge detection reliability. Designers should still observe external signal integrity and timing requirements. Excessive input jitter may produce multiple edge detections if not filtered externally.","Figure 1 GPIO Peripheral Block Diagram; Section 2.7.2","Explicit","Stable GPIO clock; Clean external signals","NO","Add external filtering or debounce as needed; the module does not provide built-in debounce."
"TMS320C6452 GPIO","Software-generated test interrupts via outputs","Debug","Because edge detection does not require input direction, software can toggle a GPIO configured as output to generate its own interrupt. This is useful for verifying interrupt routing and ISR logic without external stimulus. It aids bring-up and board validation. Ensure BINTEN and per-pin edges are enabled. Clear INTSTAT01 after testing to restore normal operation.","Section 2.10.3 (note on output-driven interrupts)","Explicit","BINTEN enabled; Edge configs set; Direction set to output","YES","Use controlled test pulses and ensure ISRs handle and clear status to avoid retrigger storms."
"TMS320C6452 GPIO","Potential open-drain signal behavior (device-specific)","Interfaces","Some signals may utilize open-drain output buffers for wired-logic operations as defined in the device data manual. In such cases, IN_DATA01 reflects the wired-logic level, not solely the device’s drive. External pull-ups or pull-downs determine the idle state. The GPIO guide defers exact pin lists to the data manual. Treat readings accordingly when open-drain is in use.","Section 2.7.2 (open-drain note)","Explicit","Device data manual for pin capabilities; External pulls","YES","Confirm pin electrical type before enabling outputs to avoid bus contention on shared lines."
