"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 DSP GPIO","Reset behavior (software, PSC, hardware)","Configuration","GPIO state reacts differently to reset sources. A generic emulator-initiated software reset does not modify GPIO configuration or pin states. A PSC-driven reset sequence (clock disable, PSC reset, clock enable) restores default register settings. A hardware reset returns configuration and data registers to reset defaults, affecting pin direction and output states.","Section 2.8 Reset Considerations","Explicit","PSC; Reset controller","YES","After hardware or PSC reset, re-run pinmux and initialization to reestablish intended IO states."
"TMS320C6452 DSP GPIO","Initialization sequence","Configuration","After hardware reset, software must configure pin multiplexing, enable the GPIO module via PSC, and program direction/data/interrupt registers. This three-step sequence ensures pins are correctly assigned, clocked, and functional. Only then is the module ready for data transactions. Skipping steps can leave pins nonfunctional or tristated.","Section 2.9 Initialization","Explicit","Pinmux; PSC; DIR/OUT/INT registers","YES","Encapsulate init in a single driver routine and gate subsequent API calls on a completed-init flag."
"TMS320C6452 DSP GPIO","Interrupt generation when configured as output (for debug)","Debug","GPIO pins configured as outputs can still generate interrupts when software toggles their state. This capability is useful to verify interrupt routing and ISR behavior without external stimulus. It leverages the same edge-detection logic synchronized to the GPIO clock. Direction setting does not inhibit interrupt path. This facilitates rapid bring-up and test.","Section 2.10.3 note","Explicit","CPU interrupt controller; Edge trigger registers","YES","Use this to validate interrupt wiring before connecting external sources; remember to restore pin direction afterward."
"TMS320C6452 DSP GPIO","Endianness independence","Configuration","GPIO operation is independent of processor endianness. Register semantics and bit positions are unaffected by byte ordering. This simplifies portable driver code across big- and little-endian system builds. No special handling is required in the GPIO block. Behavior remains consistent across endianness modes.","Section 2.4 Endianness Considerations","Explicit","NONE","YES","Standard memory-mapped IO accessors are sufficient regardless of endianness settings."
"TMS320C6452 DSP GPIO","Emulation suspend unaffected","Debug","The GPIO peripheral is not affected by emulation suspend events such as halts and breakpoints. Pin states and edge detection continue according to hardware when the CPU is halted. This can aid timing-sensitive debug where external signals must keep running. Developers should be aware of pending interrupts accumulating during emulation halts.","Section 2.13 Emulation Considerations","Explicit","Emulator; CPU halt handling","YES","Mask or service pending flags after halts to avoid burst ISR execution on resume."
"TMS320C6452 DSP GPIO","Write-1-to-clear interrupt status","Interrupts","INTSTAT01 uses write-1-to-clear behavior for per-pin pending bits. Reading shows a snapshot of pending edge events per bank. Writing a 1 clears the corresponding pending bit while a 0 has no effect. Software must clear bits after servicing to rearm edge detection properly. This mechanism avoids destructive read semantics.","Section 3.12 INTSTAT01; Table 14","Explicit","CPU interrupt controller","YES","Read-modify-write is unnecessary; write the mask of serviced pins directly to INTSTAT01."
"TMS320C6452 DSP GPIO","Register topology and naming (XY, n fields)","Architecture","Register names aggregate two banks per 32-bit register using a XY suffix, and field names use an n suffix matching the pin index. Bit positions 0–31 correspond to GP[0]–GP[31] across banks. This consistent topology simplifies generic driver loops and masks. The mapping table details bank and bit assignments. It standardizes control across banks and pins.","Section 2.5 GPIO Register Structure; Table 1","Explicit","NONE","YES","Implement helpers that compute masks from pin numbers to target the correct XY fields."
"TMS320C6452 DSP GPIO","Open-drain wired-logic note (device dependent)","Interfaces","Some GPIO pins may use open-drain output buffers permitting wired-logic connections. For such pins, IN_DATA reflects the resolved bus level which may differ from the device's drive intent. The presence and selection of open-drain pads are device/package specific and documented in the data manual. The GPIO block itself does not configure pad mode. Designs must include appropriate pull resistors.","Section 2.7.2 (open-drain note)","Explicit","Device data manual; Board pull-ups","YES","Validate pad type in the device DM before assuming push-pull drive; add pull-ups for open-drain nets."
"TMS320C6452 DSP GPIO","Bank-level interrupt enable affects EDMA too","DMA/Buffering","The BINTEN register controls both CPU interrupt enabling and EDMA event enable per bank. Disabling a bank in BINTEN suppresses both types of events from its pins. Proper configuration ensures intended synchronization sources reach EDMA or CPU. This linkage is important when partitioning load between CPU ISRs and DMA handlers.","Section 3.2 BINTEN (note); Section 2.11","Explicit","BINTEN; EDMA controller","YES","Document BINTEN policy so DMA flows are not inadvertently starved by bank masking."
"TMS320C6452 DSP GPIO","Clock-domain synchronization of edges and inputs","Performance","Edge detection and input reads are synchronized to the GPIO clock domain. This prevents metastability but introduces one or more clock-cycle latency relative to external events. The clock is CPU/6 once enabled. Timing of interrupts and EDMA events follows this domain. Software should account for this when measuring latency.","Section 2.1; Section 2.7.2; Section 2.10.3","Explicit","PSC clock","YES","Budget ISR/EDMA trigger latency with the CPU/6 peripheral clock and synchronization pipeline in mind."
"TMS320C6452 DSP GPIO","Industry standards compliance statement","Interfaces","The GPIO peripheral itself is not compliant with any external bus standards. While software can implement protocols over GPIO, the block provides generic bit I/O only. There is no inherent standards negotiation or electrical compliance. This frames expectations for interoperability. External compliance must be ensured by higher-level software and board design.","Section 1.4 Industry Standard(s) Compliance Statement","Explicit","NONE","NO","Use protocol-specific drivers on top of GPIO bit-banging where required by standards."
