"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"TMS320C6452 DSP GPIO","Initialization sequence after hardware reset","Initialization","After a hardware reset, software must: configure pin multiplexing, enable the GPIO module via PSC, and program direction, data, and interrupt control registers. Without these steps, the peripheral remains inactive or in default input state. The sequence ensures pins are under GPIO control and clocked. Order of operations prevents spurious transitions. This forms the baseline bring-up routine for the module.","Section 2.9","Explicit","Device PINMUX registers; PSC; DIR/OUT/SET/CLR; Edge trigger and BINTEN","YES","Document and centralize GPIO init to avoid duplication across subsystems."
"TMS320C6452 DSP GPIO","Reset behavior: software vs hardware reset effects","Reset","Software reset via emulator does not modify GPIO signal configuration or state. A PSC-invoked reset (clock disable, PSC reset, clock enable) restores default register settings. A hardware reset resets configuration and data registers to defaults, affecting pin state. Understanding these differences is critical for reliable recovery. Software should reapply configuration after any reset that affects GPIO.","Section 2.8","Explicit","PSC control; System reset controller","YES","After PSC or hardware reset, re-run the full initialization including pin-mux and DIR settings."
"TMS320C6452 DSP GPIO","Emulation suspend behavior (halts/breakpoints)","Debug","The GPIO peripheral is not affected by emulation suspend events. Halting the CPU does not halt internal GPIO logic. Edges and interrupts may continue to occur while the CPU is halted. This must be considered during interactive debug sessions. Use caution to avoid missed events when resuming execution.","Section 2.13","Explicit","Debugger/emulator; CPU halt behavior","NO","Mask interrupts or isolate external stimuli during halted debug to prevent queueing unexpected events."
"TMS320C6452 DSP GPIO","Industry standards compliance statement","Compliance","The GPIO peripheral itself is not compliant to any external connectivity standards. While software may implement higher-level protocols over GPIO, the hardware provides only generic digital I/O. No protocol framing or timing enforcement is provided. Interoperability thus depends entirely on software design. Refer to specific protocol specs if implementing bit-banged interfaces.","Section 1.4","Explicit","Software protocol stacks as applicable","NO","Use GPIO for simple control or for low-speed bit-banged protocols with careful timing."
"TMS320C6452 DSP GPIO","Peripheral Identification (PID) and revision reporting","Registers","PID exposes scheme, function code, and major/minor revision for the GPIO IP. Software can read PID to detect IP version and apply workarounds if needed. The GPIO function code is 0x483. Major and minor revisions indicate the specific implementation. This register is read-only with defined reset values.","Section 3.1; Figure 2; Table 3","Explicit","NONE","NO","Log PID on boot to aid field diagnostics and compatibility checks."
"TMS320C6452 DSP GPIO","Register map organization and naming for paired banks","Registers","All data, direction, trigger, and status registers are 32-bit and cover banks 0 and 1 together. Bit fields map directly to GP[0..31], with lower 16 bits for bank 0 and upper 16 for bank 1. The consistent naming suffix '01' denotes coverage of both banks. This simplifies register addressing and loops in drivers. It also eases bulk operations across multiple pins.","Section 2.5; Section 3 (Table 2)","Explicit","NONE","YES","Abstract bank/bit math in helper macros to avoid off-by-one errors."
"TMS320C6452 DSP GPIO","Readback considerations: OUT_DATA vs IN_DATA","Debug","OUT_DATA01 readbacks reflect the register contents, not necessarily the live pin level. IN_DATA01 reflects the actual logic on the external signal and for outputs returns the driven value. For open-drain or wired-OR nets, IN_DATA01 indicates the wired result, which may differ from the output register. Use IN_DATA01 for verification of physical state. This distinction is important for validation and diagnostics.","Section 2.6.2; Section 2.7.2; Section 3.4; Section 3.7","Explicit","External pull configuration; DIR settings","YES","When validating hardware, always sample IN_DATA01 rather than trusting OUT_DATA01."
"TMS320C6452 DSP GPIO","Interrupt routing is not multiplexed with other functions","Interrupts","GPIO interrupts are dedicated and not multiplexed with other interrupt functions on the device. This simplifies configuration and avoids shared-vector ambiguity. It ensures predictable routing for ISR attachment. Combined with bank enables, this yields clear ownership of GPIO interrupt sources. Software still must consult device manuals for exact interrupt numbers.","Section 2.10.5","Explicit","CPU interrupt controller mapping (device-specific)","YES","Reserve ISR vectors and document pin-to-ISR linkage clearly."
"TMS320C6452 DSP GPIO","Ability to generate interrupts from output-driven edges (for test)","Debug","Edge detection and interrupt/event generation do not require the pin to be configured as an input. Software can toggle an output and observe the corresponding interrupt, which is useful for connectivity tests. This enables self-test patterns without external stimulus. Care must be taken to avoid feedback into system logic. Disable after validation to prevent unintended ISRs.","Section 2.10.3 (note)","Explicit","DIR settings; Edge trigger configuration; BINTEN enable","YES","Use this to validate ISR paths and EDMA triggers during bring-up."
"TMS320C6452 DSP GPIO","Shared enable for interrupts and EDMA events in BINTEN","DMA/Buffering","The same BINTEN bits gate both CPU interrupt and EDMA event generation for a bank. Masking a bank thus suppresses both mechanisms. This coupling simplifies coarse control but requires coordination if only one mechanism should be active. Per-pin edge configuration still applies underneath the bank gate. Review system needs before masking banks.","Section 3.2 (note)","Explicit","EDMA mapping; CPU interrupt controller; Edge trigger configuration","YES","If only EDMA is needed, ensure CPU interrupt controller also masks or ignores the source."
"TMS320C6452 DSP GPIO","Security considerations for register access","Security","The specification does not describe any GPIO-specific security, privilege, or access control features. Access is memory-mapped and assumed governed by system-level protection (MMU/MPU or bus firewalls). Drivers should avoid exposing unvetted user pathways to GPIO to prevent unintended hardware control. Any authentication, sandboxing, or isolation must be implemented above this peripheral. Treat GPIO as a trusted-kernel-only resource in secure designs.","UNKNOWN","Inferred","System memory protection units; OS privilege model","YES","Harden user-space interfaces and validate configurations to mitigate abuse or misconfiguration risks."
"TMS320C6452 DSP GPIO","Performance considerations: module clock and concurrency","Performance","GPIO sampling and edge detection occur on the module clock domain at CPU/6, setting an upper bound on detectable edge rate. The separate SET/CLR registers reduce contention and avoid RMW hazards in multi-context systems. Banked 32-bit accesses allow efficient batch operations. W1C status handling reduces ISR overhead. Careful timing analysis is required for bit-banged protocols.","Section 2.1; Section 1.2; Section 3.12","Inferred","PSC clock frequency; Software ISR latency; System bus bandwidth","YES","Use SET/CLR and banked writes to minimize latency; avoid exceeding edge detection bandwidth."
