"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Power management states and ASPM","Power","The module supports device power management via standard capabilities. Active State Power Management enables L0s and L1 link states for energy savings. Entry and exit should be coordinated with quiesced traffic to prevent data loss. Latency impacts must be considered for real-time or low-latency paths. The L2 link state is not supported and should not be used in policy decisions.","PMCAP (0x1040); PM_CTL_STAT (0x1044); PMCMD (0x20); PMCFG (0x24); LINK_STAT_CTRL (ASPM)","Explicit","Stable link; partner ASPM support; quiesce traffic before transitions","YES","Enable ASPM only after validating platform clocking and latency budgets."
"KeyStone PCIe Module","PM/reset related interrupts","Interrupts","Dedicated interrupts report power management and reset-related events. Software must enable, service, and clear both raw and masked status. Proper ordering captures root causes before clearing to avoid losing diagnostic context. These events coordinate orderly shutdowns and recoveries. Neglecting them can stall transitions or leave stale states latched.","PMRST_IRQ_STATUS_RAW (0x1D0); PMRST_IRQ_STATUS (0x1D4); enables (0x1D8/0x1DC)","Explicit","SoC IRQ mapping; PM sequences implemented; respect status clear ordering","YES","Persist PM/reset causes to logs for field diagnostics and policy tuning."
"KeyStone PCIe Module","Advanced Error Reporting and ECRC","Error Handling","Advanced Error Reporting extends visibility into correctable and uncorrectable errors. End-to-end CRC generation and checking detect TLP corruption across the fabric. Software should enable error logging and thresholds aligned with reliability goals. On error, capture and persist logs before clearing to preserve root cause. Interoperability testing is advised since some partners do not fully implement AER.","PCIe AER extended capability; DEV_CAP2/DEV_STAT_CTRL2 (ECRC)","Explicit","AER capability present; interrupts routed; sufficient buffers for logs","YES","Integrate counters into health monitoring and trigger recovery on fatal errors."
"KeyStone PCIe Module","SerDes PLL configuration and lock","Clocks/Power","The PHY requires programming of SerDes PLL controls followed by lock verification. Writes may require a device-specific unlock sequence using a kicker mechanism. After enabling the PLL, specified wait times must be observed before assuming stability. Software must poll the lock bit and only proceed when asserted. Lane-specific status aids diagnosis of signal integrity or configuration issues.","PCIE_SERDES_CFGPLL (e.g., 0x02620358); PCIE_SERDES_STS (e.g., 0x0262015C) LOCK; Kicker unlock","Explicit","Stable refclk applied; kicker unlocked; observe post-enable delays","YES","Abstract SerDes programming into a reusable routine across KeyStone variants."
"KeyStone PCIe Module","Link training control and LTSSM monitoring","Debug","Software enables the Link Training and Status State Machine to initiate negotiation. Training should remain disabled until translators and configuration are safe. After enabling, status registers reveal the LTSSM state with L0 indicating an operational link. Failure to reach L0 often indicates clocking, cabling, or configuration issues. Automated bring-up should gate enumeration on successful L0 detection with bounded retries.","CMD_STATUS[LTSSM_EN] (0x04); Port Logic DEBUG0/1 (L0=0x11)","Explicit","SerDes lock achieved; translators configured; link event interrupts routed","YES","Implement timeouts and retries to handle marginal links gracefully."
"KeyStone PCIe Module","Downstream hot reset (RC mode)","Resets","Software can issue a downstream hot reset to recover faulty endpoints. The reset command is write-one-to-set and requires traffic to be flushed beforehand. Adequate delays must be honored before resuming transactions to allow reinitialization. Proper use enables clean re-enumeration of devices after faults. Misuse can lead to timeouts or prolonged link hangs.","RSTCMD[INIT_RST] (0x14); RSTCMD[FLUSH_N] semantics; timing guidance (>=100 ms)","Explicit","RC role; traffic quiesced; timers enforced before access","YES","Incorporate hot reset into layered recovery with exponential backoff."
"KeyStone PCIe Module","Remote configuration and IO windows (RC)","Configuration","In RC mode the controller issues configuration and I/O cycles through dedicated outbound windows. Software selects Type 0 or Type 1 targets via the setup register. Accesses must be single 32-bit, non-burst transactions to remain within controller rules. Attempts while the link is down or with no target present can hang the bus. Guard all operations with link and presence checks.","CFG_SETUP (0x08); IOBASE (0x0C, 4 KB window); non-burst rule","Explicit","Link trained to L0; targets discovered; windows configured before use","YES","Prefer memory space over I/O for modern endpoints when available."
"KeyStone PCIe Module","Translator enable and protection controls","Configuration","Inbound and outbound translators are gated by centralized enable bits. This allows staged configuration and quick isolation during debug. Proper sequencing reduces exposure to malformed or misrouted TLPs. Translators should be disabled before performing major remaps to avoid stray accesses. Centralized control simplifies feature flag management across the driver.","CMD_STATUS[OB_XLT_EN, IB_XLT_EN] (0x04)","Explicit","OB/IB tables valid; known link state; handlers ready","YES","Provide a single control point for translator state in the driver framework."
"KeyStone PCIe Module","PCS/SerDes application-space controls (KeyStone I)","Debug","Per-lane PCS and SerDes configuration and status are available in application space. These registers enable fine-grained debug, resets, and margining during SI bring-up. They expose lane enable states and readiness for validation. Powerful controls should not be altered in production without extensive testing. Accesses must still adhere to strict MMIO rules to avoid perturbations.","PCS_CFG0 (0x380); PCS_CFG1 (0x384); PCS_STATUS (0x388); SERDES_CFG0 (0x390); SERDES_CFG1 (0x394)","Explicit","SerDes powered; kicker unlocked if required; expert-only usage","YES","Hide expert knobs behind guarded build flags and service interfaces."
"KeyStone PCIe Module","128-bit VBUSM interfaces and access rules","Performance","The module interfaces to the SoC with wide internal buses to support high throughput. Controller special address spaces require single 32-bit, non-burst, non-cacheable accesses. Violating these rules can cause protocol errors or deadlocks within the controller. DMA paths should use memory-mapped windows and avoid special controller spaces. Centralized MMIO helpers enforce correct width and ordering semantics.","Functional overview; Access rules for app/local/remote config/IO spaces","Explicit","MMIO attributes set to device/strongly-ordered; driver enforces access width","YES","Use dedicated helpers to prevent accidental wide or burst accesses."
"KeyStone PCIe Module","Common clock and SSC configuration","Configuration","When a common reference clock is shared with the link partner, software must set the common-clock bit. Spread-spectrum clocking reduces EMI but requires matching settings on both ends. Mismatched policies can degrade link stability, especially at Gen2 speeds. Proper configuration maximizes interoperability and reliability. Always confirm negotiated settings in link status registers post-training.","LINK_STAT_CTRL[COMMON_CLK_CFG]; PL_GEN2 notes on Tx swing and SSC","Explicit","Knowledge of board clock topology; stable refclk; SerDes configured accordingly","YES","Document platform clock topology and validate during manufacturing tests."
"KeyStone PCIe Module","Initialization sequence (RC mode)","Initialization","A structured sequence transitions the controller to operational RC state. Power and configure SerDes before enabling training to ensure signal integrity. Program endianness, translators, and interrupts with LTSSM disabled to avoid premature traffic. Enable LTSSM, wait for L0, then enumerate devices and enable MSI where supported. Include bounded timeouts and retries to accommodate slow or marginal devices.","Bring-up guide steps (1–11) summary","Explicit","PSC power; SerDes lock; translators configured; IRQ routing; enumeration code","YES","Automate with checkpoints and clear error handling for robust bring-up."
"KeyStone PCIe Module","Initialization sequence (EP mode)","Initialization","End Point bring-up configures BARs, capabilities, and inbound windows prior to training. SerDes must be configured and locked before enabling LTSSM for link negotiation. After link-up, the host performs configuration cycles which must be serviced reliably. MSI should be enabled and mapped when supported to reduce interrupt latency. Defer DMA until host completes configuration and validates memory windows.","EP configuration steps (items 1–5)","Explicit","BAR sizes chosen; IB/OB programmed; SerDes lock; LTSSM gating","YES","Follow host assignment precisely to avoid enumeration conflicts."
"KeyStone PCIe Module","Hot-plug and L2 state limitations","Configuration","The module does not provide hardware hot-plug support and does not support the L2 link state. Software must avoid advertising or relying on these capabilities during enumeration or power management. Power policies should target L0s/L1 states only for energy savings. Recovery flows should not assume L2 transitions are available. Documentation should reflect these architectural limitations for platform designers.","Unsupported features list (no L2, no HW hot-plug)","Explicit","System design avoids L2/hot-plug dependencies; PM policies bounded to L0s/L1","NO","Use platform-level solutions for presence changes if hot-plug is required."
"KeyStone PCIe Module","Payload and read request size limits","Performance","The controller enforces maximum payload and request sizes in each direction. Outbound payload is limited to 128 bytes while inbound payloads and MRRS allow up to 256 bytes. Enumeration software must program matching values in capability registers. Descriptor sizing and batching should align with these negotiated limits. Improper settings can reduce performance or cause protocol rejections by peers.","DEV_CAP/DEV_CAP2 fields; capability control registers","Explicit","Enumeration negotiates MPS/MRRS within limits; endpoints configured accordingly","YES","Tune DMA chunking to align with MPS/MRRS and IOMMU boundaries."
"KeyStone PCIe Module","Priority and privilege configuration","Configuration","Inbound transactions can carry priority and privilege identifiers for system QoS integration. Software should set conservative defaults to prevent starvation or unfairness. Policies must align with SoC fabric rules and, in safety systems, be audited. Misconfiguration can overload or starve other masters on the interconnect. Runtime tunability can be exposed cautiously for performance tuning.","PRIORITY register (0x3C)","Explicit","Coordination with SoC QoS/security frameworks; policy defined and reviewed","YES","Expose tunables via platform configuration with safe defaults."
"KeyStone PCIe Module","Activity and diagnostics support","Debug","Activity status and diagnostic controls provide operational insight. They can indicate ongoing transactions, internal errors, or throttling states. Overuse of intrusive diagnostics may perturb timing and traffic. Access must follow non-burst MMIO rules and be rate-limited in production. Periodic sampling should be correlated with interrupt and performance logs for actionable insights.","ACT_STATUS (0x28); DIAG_CTRL (0x34)","Explicit","Use non-burst MMIO helpers; limit access frequency in production","NO","Enable detailed diagnostics only in service or lab builds."
"KeyStone PCIe Module","I/O window constraints (RC only)","Configuration","A small I/O space window is provided for legacy device access in RC mode. Many modern endpoints do not implement I/O and prefer memory-mapped access. Accesses must be single 32-bit, non-burst transactions to remain within controller rules. Software should validate device capabilities before relying on I/O space. Prefer memory space where possible to improve performance and compatibility.","IOBASE (0x0C, ~4 KB); CFG_SETUP Type1->Type0 targeting","Explicit","RC mode; endpoints that advertise I/O BARs only","YES","Fallback to memory space if I/O BARs are absent or problematic."
"KeyStone PCIe Module","Unsupported multi-VC/TC and function-level reset","Configuration","Multiple virtual channels or traffic classes beyond defaults are not supported by this controller. Function-level reset is also not implemented and must not be advertised. Enumeration must reflect these limits to avoid interoperability issues. Attempting to enable unsupported features can lead to link instability or configuration errors. Keep capability advertisement minimal for broad compatibility across partners.","Unsupported features list (no multi-VC/TC; no FLR)","Explicit","Enumeration logic constrained to supported capabilities only","NO","Document limits clearly to avoid incorrect feature negotiation."
