"controller_name","feature_name","category","description","evidence","type","dependencies","Driver required","Remarks"
"KeyStone PCIe Module","Reset mechanisms and hot reset","Power","Hardware provides power‑on and system (hard/soft) resets, and software can issue a downstream hot reset. RSTCMD[INIT_RST] triggers a downstream hot reset, and FLUSH_N indicates pending traffic before asserting resets. Soft reset preserves sticky bits and PM logic; full reset clears the subsystem per register defaults. After any reset, drivers must delay before issuing PCIe transactions to respect spec timing. Power domain cycling resets the module and requires re‑initialization and link retraining.","Section 2.13; RSTCMD[INIT_RST,FLUSH_N]","Explicit","PSC/domain control; Reset sequencing","YES","Observe ≥100 ms delay after reset before accesses; ensure traffic is quiesced on both ends before power cycling PCIe domain." 
"KeyStone PCIe Module","Initialization sequences: RC and EP","Configuration","Bring‑up sequences define ordered steps for RC and EP roles to ensure deterministic startup. They include enabling the SerDes PLL, powering the module, programming configuration and BARs, and enabling LTSSM. RC additionally performs enumeration, sets Base/Limit windows, and configures downstream devices via config cycles. EP can use APP_RETRY_EN to respond with retries while local initialization proceeds. Completion occurs after link training reaches L0 and software handshakes are finished.","Sections 2.11.1.1 and 2.11.2.1; CMD_STATUS[LTSSM_EN,APP_RETRY_EN]","Explicit","Stable refclk; SerDes lock; Power domain on","YES","Follow documented order to avoid deadlocks; clear APP_RETRY_EN once EP is ready to respond to RC configuration." 
"KeyStone PCIe Module","Clocking and SerDes PLL configuration","Power / clock","The PHY requires a clean differential refclock and internal PLL configuration via PCIE_SERDES_CFGPLL. Software enables ENPLL, waits for stabilization, and confirms LOCK in PCIE_SERDES_STS before any PCIESS access. Loop bandwidth (LB) and MPY multiplier must be set to match refclock and target line rate, with RATESCALE fixed by device. A common‑clock architecture improves training behavior and SSC tolerance and must be reflected in COMMON_CLK_CFG. Registers are in the chip configuration domain and require kicker unlock per device manual when applicable.","Sections 2.2; 2.3.1–2.3.3; PCIE_SERDES_CFGPLL; PCIE_SERDES_STS[LOCK]; LINK_STAT_CTRL[COMMON_CLK_CFG]","Explicit","Reference clock present; Proper LB/MPY; PSC clocks enabled","YES","Program PLL then poll LOCK before touching PCIESS registers; set COMMON_CLK_CFG if refclks are shared to reduce training time." 
"KeyStone PCIe Module","Address Space 0 layout and access rules","Configuration","Address Space 0 is a 16‑KB window subdivided into 4‑KB regions for application registers, local configuration, remote configuration, and remote I/O (RC only). These regions only allow single 32‑bit transactions and must be marked non‑cacheable in the CPU MMU. Remote configuration accesses require setting CFG_SETUP to target bus/device/function prior to the access. Accesses to remote windows without an operational link can hang the initiator or timeout downstream. Drivers must serialize such transactions and guard them with link‑state checks.","Section 2.8.1; Figure 2‑5; CFG_SETUP; IOBASE","Explicit","Link status checks; Correct mapping of Address Space 0 base","YES","Wrap remote transactions with link‑up checks; never burst in these windows; ensure 32‑bit aligned single accesses only." 
"KeyStone PCIe Module","Link control and training management","Debug","Port Logic and PCIe Capability registers control link enable, resets, loopback, speed changes, and ASPM. PL_LINK_CTRL enables DLL/link, asserts hot reset, controls scrambling, and emits vendor messages as needed. LINK_STAT_CTRL exposes negotiated speed/width and common‑clock status and controls ASPM entries for power saving. PL_GEN2 provides directed speed change and TX swing/de‑emphasis settings for Gen2 operation. These registers are central during bring‑up, recovery, and compliance testing workflows.","Sections 3.9.6 (PL_LINK_CTRL); 3.7.6 (LINK_STAT_CTRL); 3.9.13 (PL_GEN2)","Explicit","SerDes ready; Correct sequencing with LTSSM","YES","Apply changes with awareness of LTSSM state; read back negotiated fields to confirm effects; avoid disabling link under load." 
"KeyStone PCIe Module","Diagnostics and activity monitoring","Debug","DEBUG0/DEBUG1 expose LTSSM state, training sequence reception, PIPE data, and electrical‑idle indications. DIAG_CTRL can inject single‑packet LCRC/ECRC inversions to validate error handling paths end‑to‑end. ACT_STATUS reports whether inbound and outbound buffers contain data for safe quiesce prior to reset or power actions. These facilities accelerate link bring‑up and failure analysis during validation. Use with caution on production links to avoid unintended error injection or service impact.","Sections 3.9.11–3.9.12 (DEBUGx); 3.1.12 (DIAG_CTRL); 3.1.10 (ACT_STATUS)","Explicit","N/A","NO","Log LTSSM encodings per Appendix A; reset DIAG_CTRL after use; poll ACT_STATUS to ensure quiescence before resets." 
"KeyStone PCIe Module","TLP and completion filtering/UR policy controls","Security","Filter/mask registers allow fine control of which TLPs are accepted and how UR conditions are reported. SYMTIMER_FLTMASK can allow or block CFG/IO/MSG TLPs on RC and adjust UR mapping rules for development. It also controls completion attribute/length/function matching and Flow Control watchdog behavior. FLT_MASK2 controls DLLP abort and vendor message drop behavior to tailor link behavior. These knobs are useful for validation but must be used judiciously in production to maintain compliance.","Sections 3.9.9 (SYMTIMER_FLTMASK); 3.9.10 (FLT_MASK2)","Explicit","System policy; Thorough validation","YES","Keep defaults unless a test requires change; misconfiguration can mask protocol violations or cause interoperability issues." 
"KeyStone PCIe Module","Performance knobs: payloads, MRRS, ACK/TS timers","Performance","Maximum payload size and maximum read request size are configured in DEV_STAT_CTRL and DEVICE_CAP fields. ACK/Nak frequency and FT sequences are tunable via ACK_FREQ and SYM_NUM to balance latency and bandwidth. These parameters affect throughput, latency, and interoperability margins across a PCIe fabric. Conservative settings ease bring‑up; tuned settings increase throughput once stability is proven. Always coordinate settings at both ends where applicable to avoid asymmetry issues.","Sections 3.7.3–3.7.4 (DEVICE_CAP/DEV_STAT_CTRL); 3.9.5 (ACK_FREQ); 3.9.8 (SYM_NUM)","Explicit","Peer device capabilities; Stable link","YES","Start with smaller MRRS/payload then raise; ensure ACK_FREQ!=0 only when tested; document tuned values for certification." 
"KeyStone PCIe Module","RC configuration and I/O access windows","Configuration","RC performs configuration cycles by programming CFG_SETUP and then accessing the local config window. A 4‑KB I/O window exists for outbound I/O transactions with base supplied by IOBASE, which the RC converts to IO TLPs. Inbound I/O is not supported and must not be relied upon anywhere in the system. Drivers should serialize config writes and guard I/O window usage to avoid bus faults and non‑responsive targets. Misuse can lead to timeouts or UR responses that disturb initialization flows.","Sections 2.11.1.2–2.11.1.4; 3.1.4 CFG_SETUP; 3.1.5 IOBASE","Explicit","RC mode only; Link up; Proper BDF targeting","YES","Validate BDF before config cycles; avoid bursts; implement timeout/retry policy around I/O transactions." 
"KeyStone PCIe Module","Known limitations and unsupported features","Configuration","The design does not support using a ×2 link as two ×1 links or multiple virtual channels or traffic classes. There is no function‑level reset, vendor messaging, hot‑plug controller, or L2 link state support in this IP. Inbound I/O is unsupported in both RC and EP modes and must be avoided in software. There is no auxiliary power retention for D3cold to D0 restoration paths. System architects must plan for these limitations and provide external mechanisms where required.","Section 1.3 (Unsupported features list)","Explicit","N/A","NO","Plan for external hot‑plug management if required; keep link in L0/L0s/L1 only; avoid L2 power expectations and FLR usage."
